"Date","Depth","NH4_interp","NO3NO2_interp","SRP_interp","NO3NO2inf_interp","NH4inf_interp","SRPinf_interp"
2015-10-19,2.8,NA,NA,NA,8.2,2.4,5.42857142857143
2015-10-19,3.8,4,2,6,8.2,2.4,5.42857142857143
2015-10-19,5,5,1,7,8.2,2.4,5.42857142857143
2015-10-19,5.2,NA,NA,NA,8.2,2.4,5.42857142857143
2015-10-19,5.5,NA,NA,NA,8.2,2.4,5.42857142857143
2015-10-19,5.8,NA,NA,NA,8.2,2.4,5.42857142857143
2015-10-19,6,NA,NA,NA,8.2,2.4,5.42857142857143
2015-10-19,6.2,6,2,7,8.2,2.4,5.42857142857143
2015-10-19,8,9,2,6,8.2,2.4,5.42857142857143
2015-10-19,9,8,2,5,8.2,2.4,5.42857142857143
2015-10-19,9.3,NA,NA,NA,8.2,2.4,5.42857142857143
2015-10-23,0.1,10,4.33333333333333,6.66666666666667,7.8,2.6,5.64285714285714
2015-10-23,1,NA,NA,NA,7.8,2.6,5.64285714285714
2015-10-23,1.6,15.2,1.2,7.4,7.8,2.6,5.64285714285714
2015-10-23,2.8,NA,NA,NA,7.8,2.6,5.64285714285714
2015-10-23,3.8,3.66666666666667,1.66666666666667,6,7.8,2.6,5.64285714285714
2015-10-23,5,4.33333333333333,1,6.66666666666667,7.8,2.6,5.64285714285714
2015-10-23,5.2,NA,NA,NA,7.8,2.6,5.64285714285714
2015-10-23,5.5,NA,NA,NA,7.8,2.6,5.64285714285714
2015-10-23,5.8,NA,NA,NA,7.8,2.6,5.64285714285714
2015-10-23,6,NA,NA,NA,7.8,2.6,5.64285714285714
2015-10-23,6.2,4.66666666666667,3.8,6.33333333333333,7.8,2.6,5.64285714285714
2015-10-23,8,7,3.4,6,7.8,2.6,5.64285714285714
2015-10-23,9,6.66666666666667,3.4,4.33333333333333,7.8,2.6,5.64285714285714
2015-10-23,9.3,NA,NA,NA,7.8,2.6,5.64285714285714
2015-10-30,0.1,7,4.66666666666667,6.33333333333333,7.4,2.8,5.85714285714286
2015-10-30,1,NA,NA,NA,7.4,2.8,5.85714285714286
2015-10-30,1.6,9.6,0.6,8.2,7.4,2.8,5.85714285714286
2015-10-30,2.8,NA,NA,NA,7.4,2.8,5.85714285714286
2015-10-30,3.8,3.33333333333333,1.33333333333333,6,7.4,2.8,5.85714285714286
2015-10-30,5,3.66666666666667,1,6.33333333333333,7.4,2.8,5.85714285714286
2015-10-30,5.2,NA,NA,NA,7.4,2.8,5.85714285714286
2015-10-30,5.5,NA,NA,NA,7.4,2.8,5.85714285714286
2015-10-30,5.8,NA,NA,NA,7.4,2.8,5.85714285714286
2015-10-30,6,NA,NA,NA,7.4,2.8,5.85714285714286
2015-10-30,6.2,3.33333333333333,5.6,5.66666666666667,7.4,2.8,5.85714285714286
2015-10-30,8,5,4.8,6,7.4,2.8,5.85714285714286
2015-10-30,9,5.33333333333333,4.8,3.66666666666667,7.4,2.8,5.85714285714286
2015-10-30,9.3,NA,NA,NA,7.4,2.8,5.85714285714286
2015-12-07,0.1,4,5,6,7,3,6.07142857142857
2015-12-07,1,NA,NA,NA,7,3,6.07142857142857
2015-12-07,1.6,4,0,9,7,3,6.07142857142857
2015-12-07,2.8,NA,NA,NA,7,3,6.07142857142857
2015-12-07,3.8,3,1,6,7,3,6.07142857142857
2015-12-07,5,3,1,6,7,3,6.07142857142857
2015-12-07,5.2,NA,NA,NA,7,3,6.07142857142857
2015-12-07,5.5,NA,NA,NA,7,3,6.07142857142857
2015-12-07,5.8,NA,NA,NA,7,3,6.07142857142857
2015-12-07,6,NA,NA,NA,7,3,6.07142857142857
2015-12-07,6.2,2,7.4,5,7,3,6.07142857142857
2015-12-07,8,3,6.2,6,7,3,6.07142857142857
2015-12-07,9,4,6.2,3,7,3,6.07142857142857
2015-12-07,9.3,NA,NA,NA,7,3,6.07142857142857
2016-05-12,0.1,6,2.5,9,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,1,NA,NA,NA,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,1.6,6,2.5,6.5,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,2.8,NA,NA,NA,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,3.8,3.5,0.5,8,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,5,3.5,0.5,8,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,5.2,NA,NA,NA,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,5.5,NA,NA,NA,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,5.8,NA,NA,NA,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,6,NA,NA,NA,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,6.2,3.5,9.2,7,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,8,4.5,7.6,6,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,9,4,7.6,5,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,9.3,NA,NA,NA,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-16,0.1,8,0,12,16.1111111111111,4.11111111111111,6.5
2016-05-16,1,NA,NA,NA,16.1111111111111,4.11111111111111,6.5
2016-05-16,1.6,8,5,4,16.1111111111111,4.11111111111111,6.5
2016-05-16,2.8,NA,NA,NA,16.1111111111111,4.11111111111111,6.5
2016-05-16,3.8,4,0,10,16.1111111111111,4.11111111111111,6.5
2016-05-16,5,4,0,10,16.1111111111111,4.11111111111111,6.5
2016-05-16,5.2,NA,NA,NA,16.1111111111111,4.11111111111111,6.5
2016-05-16,5.5,NA,NA,NA,16.1111111111111,4.11111111111111,6.5
2016-05-16,5.8,NA,NA,NA,16.1111111111111,4.11111111111111,6.5
2016-05-16,6,NA,NA,NA,16.1111111111111,4.11111111111111,6.5
2016-05-16,6.2,5,11,9,16.1111111111111,4.11111111111111,6.5
2016-05-16,8,6,9,6,16.1111111111111,4.11111111111111,6.5
2016-05-16,9,4,9,7,16.1111111111111,4.11111111111111,6.5
2016-05-16,9.3,NA,NA,NA,16.1111111111111,4.11111111111111,6.5
2016-05-19,0.1,15,1,11,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,1,NA,NA,NA,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,1.6,8.5,6.5,6,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,2.8,NA,NA,NA,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,3.8,4,1.5,13,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,5,4,1,9.5,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,5.2,NA,NA,NA,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,5.5,NA,NA,NA,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,5.8,NA,NA,NA,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,6,NA,NA,NA,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,6.2,6.2,9.8,7.8,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,8,4.5,6.5,5,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,9,5,6,8.5,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,9.3,NA,NA,NA,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-23,0.1,22,2,10,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,1,NA,NA,NA,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,1.6,9,8,8,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,2.8,NA,NA,NA,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,3.8,4,3,16,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,5,4,2,9,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,5.2,NA,NA,NA,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,5.5,NA,NA,NA,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,5.8,NA,NA,NA,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,6,NA,NA,NA,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,6.2,7.4,8.6,6.6,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,8,3,4,4,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,9,6,3,10,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,9.3,NA,NA,NA,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-26,0.1,15.6666666666667,2,10,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,1,NA,NA,NA,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,1.6,7.66666666666667,21,6.33333333333333,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,2.8,NA,NA,NA,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,3.8,4,2,14.6666666666667,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,5,4.66666666666667,2.33333333333333,10,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,5.2,NA,NA,NA,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,5.5,NA,NA,NA,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,5.8,NA,NA,NA,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,6,NA,NA,NA,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,6.2,8.6,7.4,5.4,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,8,4.66666666666667,4.66666666666667,4.33333333333333,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,9,8,3.33333333333333,10,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,9.3,NA,NA,NA,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-29,0.1,9.33333333333333,2,10,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,1,NA,NA,NA,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,1.6,6.33333333333333,34,4.66666666666667,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,2.8,NA,NA,NA,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,3.8,4,1,13.3333333333333,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,5,5.33333333333333,2.66666666666667,11,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,5.2,NA,NA,NA,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,5.5,NA,NA,NA,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,5.8,NA,NA,NA,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,6,NA,NA,NA,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,6.2,9.8,6.2,4.2,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,8,6.33333333333333,5.33333333333333,4.66666666666667,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,9,10,3.66666666666667,10,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,9.3,NA,NA,NA,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-30,0.1,3,2,10,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,0.1,3,2,10,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,0.1,3,2,10,48,8,8
2016-05-30,0.1,3,2,10,48,8,8
2016-05-30,0.1,3.6,2.4,9.4,48,8,8
2016-05-30,0.1,4.2,2.8,8.8,48,8,8
2016-05-30,0.1,4.8,3.2,8.2,48,8,8
2016-05-30,0.1,5.4,3.6,7.6,48,8,8
2016-05-30,1,NA,NA,NA,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,1,NA,NA,NA,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,1,NA,NA,NA,48,8,8
2016-05-30,1,NA,NA,NA,48,8,8
2016-05-30,1.6,5,47,3,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,1.6,5,47,3,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,1.6,5,47,3,48,8,8
2016-05-30,1.6,5,47,3,48,8,8
2016-05-30,1.6,5,3,6,48,8,8
2016-05-30,1.6,5,3,6,48,8,8
2016-05-30,1.6,5,3,6,48,8,8
2016-05-30,1.6,5,3,6,48,8,8
2016-05-30,2.8,NA,NA,NA,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,2.8,NA,NA,NA,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,2.8,NA,NA,NA,48,8,8
2016-05-30,2.8,NA,NA,NA,48,8,8
2016-05-30,3.8,4,0,12,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,3.8,4,0,12,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,3.8,4,0,12,48,8,8
2016-05-30,3.8,4,0,12,48,8,8
2016-05-30,3.8,5,5,5,48,8,8
2016-05-30,3.8,5,5,5,48,8,8
2016-05-30,3.8,5,5,5,48,8,8
2016-05-30,3.8,5,5,5,48,8,8
2016-05-30,5,6,3,12,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,5,6,3,12,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,5,6,3,12,48,8,8
2016-05-30,5,6,3,12,48,8,8
2016-05-30,5,7,4,10,48,8,8
2016-05-30,5,7,4,10,48,8,8
2016-05-30,5,7,4,10,48,8,8
2016-05-30,5,7,4,10,48,8,8
2016-05-30,5.2,NA,NA,NA,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,5.2,NA,NA,NA,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,5.2,NA,NA,NA,48,8,8
2016-05-30,5.2,NA,NA,NA,48,8,8
2016-05-30,5.5,NA,NA,NA,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,5.5,NA,NA,NA,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,5.5,NA,NA,NA,48,8,8
2016-05-30,5.5,NA,NA,NA,48,8,8
2016-05-30,5.8,NA,NA,NA,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,5.8,NA,NA,NA,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,5.8,NA,NA,NA,48,8,8
2016-05-30,5.8,NA,NA,NA,48,8,8
2016-05-30,6,NA,NA,NA,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,6,NA,NA,NA,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,6,NA,NA,NA,48,8,8
2016-05-30,6,NA,NA,NA,48,8,8
2016-05-30,6.2,11,5,3,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,6.2,11,5,3,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,6.2,11,5,3,48,8,8
2016-05-30,6.2,11,5,3,48,8,8
2016-05-30,6.2,5,3,8,48,8,8
2016-05-30,6.2,5,3,8,48,8,8
2016-05-30,6.2,5,3,8,48,8,8
2016-05-30,6.2,5,3,8,48,8,8
2016-05-30,8,8,6,5,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,8,8,6,5,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,8,8,6,5,48,8,8
2016-05-30,8,8,6,5,48,8,8
2016-05-30,8,10,5,5,48,8,8
2016-05-30,8,10,5,5,48,8,8
2016-05-30,8,10,5,5,48,8,8
2016-05-30,8,10,5,5,48,8,8
2016-05-30,9,12,4,10,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,9,12,4,10,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,9,12,4,10,48,8,8
2016-05-30,9,12,4,10,48,8,8
2016-05-30,9,14,7,7,48,8,8
2016-05-30,9,14,7,7,48,8,8
2016-05-30,9,14,7,7,48,8,8
2016-05-30,9,14,7,7,48,8,8
2016-05-30,9.3,NA,NA,NA,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,9.3,NA,NA,NA,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,9.3,NA,NA,NA,48,8,8
2016-05-30,9.3,NA,NA,NA,48,8,8
2016-05-31,0.1,6,4,7,46,6,7
2016-05-31,1,NA,NA,NA,46,6,7
2016-05-31,1.6,6,6,8,46,6,7
2016-05-31,2.8,NA,NA,NA,46,6,7
2016-05-31,3.8,4,4,6,46,6,7
2016-05-31,5,5,3,6,46,6,7
2016-05-31,5.2,NA,NA,NA,46,6,7
2016-05-31,5.5,NA,NA,NA,46,6,7
2016-05-31,5.8,NA,NA,NA,46,6,7
2016-05-31,6,NA,NA,NA,46,6,7
2016-05-31,6.2,6,5,5,46,6,7
2016-05-31,8,10,5,8,46,6,7
2016-05-31,9,10,6,6,46,6,7
2016-05-31,9.3,NA,NA,NA,46,6,7
2016-06-01,0.1,8.5,4.5,8.5,48.5,5.75,7.75
2016-06-01,1,NA,NA,NA,48.5,5.75,7.75
2016-06-01,1.6,6.5,4.5,7.5,48.5,5.75,7.75
2016-06-01,2.8,NA,NA,NA,48.5,5.75,7.75
2016-06-01,3.8,7,3.5,6.5,48.5,5.75,7.75
2016-06-01,5,9.5,3.5,6.5,48.5,5.75,7.75
2016-06-01,5.2,NA,NA,NA,48.5,5.75,7.75
2016-06-01,5.5,NA,NA,NA,48.5,5.75,7.75
2016-06-01,5.8,NA,NA,NA,48.5,5.75,7.75
2016-06-01,6,NA,NA,NA,48.5,5.75,7.75
2016-06-01,6.2,5.5,3.5,6.5,48.5,5.75,7.75
2016-06-01,8,13.5,5.5,6,48.5,5.75,7.75
2016-06-01,9,11,6.5,4,48.5,5.75,7.75
2016-06-01,9.3,NA,NA,NA,48.5,5.75,7.75
2016-06-02,0.1,11,5,10,51,5.5,8.5
2016-06-02,1,NA,NA,NA,51,5.5,8.5
2016-06-02,1.6,7,3,7,51,5.5,8.5
2016-06-02,2.8,NA,NA,NA,51,5.5,8.5
2016-06-02,3.8,10,3,7,51,5.5,8.5
2016-06-02,5,14,4,7,51,5.5,8.5
2016-06-02,5.2,NA,NA,NA,51,5.5,8.5
2016-06-02,5.5,NA,NA,NA,51,5.5,8.5
2016-06-02,5.8,NA,NA,NA,51,5.5,8.5
2016-06-02,6,NA,NA,NA,51,5.5,8.5
2016-06-02,6.2,5,2,8,51,5.5,8.5
2016-06-02,8,17,6,4,51,5.5,8.5
2016-06-02,9,12,7,2,51,5.5,8.5
2016-06-02,9.3,NA,NA,NA,51,5.5,8.5
2016-06-03,0.1,13,4.5,8,53.5,5.25,9.25
2016-06-03,1,NA,NA,NA,53.5,5.25,9.25
2016-06-03,1.6,6,2.5,7.5,53.5,5.25,9.25
2016-06-03,2.8,NA,NA,NA,53.5,5.25,9.25
2016-06-03,3.8,11.5,3.5,7,53.5,5.25,9.25
2016-06-03,5,13.5,2.5,11,53.5,5.25,9.25
2016-06-03,5.2,NA,NA,NA,53.5,5.25,9.25
2016-06-03,5.5,NA,NA,NA,53.5,5.25,9.25
2016-06-03,5.8,NA,NA,NA,53.5,5.25,9.25
2016-06-03,6,6,2,5,53.5,5.25,9.25
2016-06-03,6.2,7.5,4,6.5,53.5,5.25,9.25
2016-06-03,8,13.5,6,4.5,53.5,5.25,9.25
2016-06-03,9,10,7,3,53.5,5.25,9.25
2016-06-03,9.3,NA,NA,NA,53.5,5.25,9.25
2016-06-06,0.1,15,4,6,56,5,10
2016-06-06,1,NA,NA,NA,56,5,10
2016-06-06,1.6,5,2,8,56,5,10
2016-06-06,2.8,NA,NA,NA,56,5,10
2016-06-06,3.8,13,4,7,56,5,10
2016-06-06,5,13,1,15,56,5,10
2016-06-06,5.2,NA,NA,NA,56,5,10
2016-06-06,5.5,NA,NA,NA,56,5,10
2016-06-06,5.8,NA,NA,NA,56,5,10
2016-06-06,6,NA,NA,NA,56,5,10
2016-06-06,6.2,10,6,5,56,5,10
2016-06-06,8,10,6,5,56,5,10
2016-06-06,9,8,7,4,56,5,10
2016-06-06,9.3,NA,NA,NA,56,5,10
2016-06-07,0.1,12.75,4.75,7,54.5,5,10.375
2016-06-07,1,NA,NA,NA,54.5,5,10.375
2016-06-07,1.6,5.5,2.25,9.25,54.5,5,10.375
2016-06-07,2.8,NA,NA,NA,54.5,5,10.375
