Reservoir,Year,Date,Depth,Total_chlorophyll,Green_algae,Cyanobacteria,Diatoms,Cryptophyta
FCR,2016,2016-07-25 16:08:24,0.68,4.93,2.29,0,1.67,0.97
FCR,2016,2016-07-25 16:08:26,0.75,5.58,3.07,0.19,1.27,1.05
FCR,2016,2016-07-25 16:08:29,0.84,5.18,2.76,0.38,1.73,0.31
FCR,2016,2016-07-25 16:08:32,0.87,5.72,3.25,0.53,1.07,0.88
FCR,2016,2016-07-25 16:08:35,0.9,5.63,2.71,0.39,1.45,1.09
FCR,2016,2016-07-25 16:08:37,0.88,5.56,3.19,0.17,1.03,1.17
FCR,2016,2016-07-25 16:08:40,0.94,5.72,2.56,0.37,1.74,1.05
FCR,2016,2016-07-25 16:08:43,1,6.08,3.55,0.13,0.73,1.67
FCR,2016,2016-07-25 16:08:46,1.04,6.25,3.47,0.77,2.01,0
FCR,2016,2016-07-25 16:08:49,1.1,6.23,3.4,0.01,1.13,1.69
FCR,2016,2016-07-25 16:08:51,1.15,6.73,4.26,0.08,0.46,1.92
FCR,2016,2016-07-25 16:08:54,1.23,6.68,3.98,0.26,1.09,1.35
FCR,2016,2016-07-25 16:08:57,1.28,6.37,3.1,0.29,1.9,1.08
FCR,2016,2016-07-25 16:09:00,1.35,6.64,3.25,0.58,2.27,0.54
FCR,2016,2016-07-25 16:09:03,1.4,6.63,3.21,0.44,1.76,1.22
FCR,2016,2016-07-25 16:09:05,1.44,6.84,3.71,0.25,1.35,1.52
FCR,2016,2016-07-25 16:09:08,1.5,6.86,3.99,0.08,0.71,2.07
FCR,2016,2016-07-25 16:09:11,1.58,6.79,3.57,0.31,1.37,1.54
FCR,2016,2016-07-25 16:09:14,1.66,6.71,3.58,0.03,0.9,2.21
FCR,2016,2016-07-25 16:09:17,1.73,7.19,3.54,0.23,1.65,1.77
FCR,2016,2016-07-25 16:09:19,1.79,7.61,4.06,0.28,1.68,1.6
FCR,2016,2016-07-25 16:09:22,1.85,7.54,3.89,0.16,1.56,1.93
FCR,2016,2016-07-25 16:09:25,1.91,7.73,3.69,0.47,2.29,1.28
FCR,2016,2016-07-25 16:09:28,1.96,7.74,3.94,0.45,1.87,1.47
FCR,2016,2016-07-25 16:09:30,2.02,7.41,3.38,0.35,2.06,1.62
FCR,2016,2016-07-25 16:09:33,2.05,7.94,3.52,0.51,1.89,2.02
FCR,2016,2016-07-25 16:09:36,2.11,8.22,3.96,0.67,1.69,1.91
FCR,2016,2016-07-25 16:09:39,2.17,8.32,3.85,0.78,1.46,2.23
FCR,2016,2016-07-25 16:09:42,2.26,8.23,3.67,0.88,1.68,2
FCR,2016,2016-07-25 16:09:44,2.32,8.96,3.69,1.04,2.01,2.22
FCR,2016,2016-07-25 16:09:47,2.35,8.55,3.45,0.97,1.86,2.26
FCR,2016,2016-07-25 16:09:50,2.43,8.87,3.89,1.24,1.85,1.89
FCR,2016,2016-07-25 16:09:53,2.49,8.75,4.12,1.14,1.7,1.79
FCR,2016,2016-07-25 16:09:56,2.6,9.3,4.4,1.23,1.81,1.85
FCR,2016,2016-07-25 16:09:58,2.69,10.2,4.93,1.1,2.46,1.72
FCR,2016,2016-07-25 16:10:01,2.73,10.45,4.89,1.18,2.72,1.66
FCR,2016,2016-07-25 16:10:04,2.83,12.01,5.46,1.36,3.97,1.22
FCR,2016,2016-07-25 16:10:07,2.9,11.67,5.56,1.15,3.35,1.61
FCR,2016,2016-07-25 16:10:10,2.96,12.86,6.08,1.18,3.85,1.74
FCR,2016,2016-07-25 16:10:12,3.02,14.87,7.15,1.01,4.67,2.04
FCR,2016,2016-07-25 16:10:15,3.1,14.06,6.65,1.1,4.63,1.67
FCR,2016,2016-07-25 16:10:18,3.16,14.06,6.14,1.13,5.01,1.78
FCR,2016,2016-07-25 16:10:21,3.26,14.46,6.63,1.13,4.7,1.99
FCR,2016,2016-07-25 16:10:23,3.32,15.02,6.81,0.89,4.99,2.34
FCR,2016,2016-07-25 16:10:26,3.37,14.77,6.49,0.8,4.91,2.57
FCR,2016,2016-07-25 16:10:29,3.46,14.53,6.12,0.86,5.09,2.46
FCR,2016,2016-07-25 16:10:32,3.53,14.68,6.12,0.79,5.27,2.49
FCR,2016,2016-07-25 16:10:35,3.6,14.54,6.07,0.72,5.09,2.67
FCR,2016,2016-07-25 16:10:37,3.68,13.42,5.16,0.76,4.73,2.78
FCR,2016,2016-07-25 16:10:40,3.74,12.63,4.52,0.89,4.67,2.54
FCR,2016,2016-07-25 16:10:43,3.81,13.24,5.11,0.93,4.59,2.6
FCR,2016,2016-07-25 16:10:46,3.92,11.78,3.69,0.9,4.26,2.93
FCR,2016,2016-07-25 16:10:49,3.97,11.12,3.39,0.82,3.69,3.23
FCR,2016,2016-07-25 16:10:51,4.03,11.21,3.59,0.81,3.89,2.93
FCR,2016,2016-07-25 16:10:54,4.13,10,2.04,0.96,3.64,3.36
FCR,2016,2016-07-25 16:10:57,4.17,9.16,1.48,0.89,3.26,3.53
FCR,2016,2016-07-25 16:11:00,4.25,9.6,2.1,0.91,3.49,3.11
FCR,2016,2016-07-25 16:11:03,4.31,8.94,1.56,0.89,3.02,3.48
FCR,2016,2016-07-25 16:11:05,4.38,8.62,0.93,1.01,3.2,3.48
FCR,2016,2016-07-25 16:11:08,4.45,8.5,0.78,0.88,3.15,3.68
FCR,2016,2016-07-25 16:11:11,4.54,7.53,0,0.98,2.73,3.82
FCR,2016,2016-07-25 16:11:14,4.64,7.61,0.16,0.93,2.99,3.52
FCR,2016,2016-07-25 16:11:16,4.74,7.39,0.44,0.81,2.9,3.24
FCR,2016,2016-07-25 16:11:19,4.79,7.43,0.74,0.86,2.55,3.29
FCR,2016,2016-07-25 16:11:22,4.85,7.9,0.84,0.91,3,3.15
FCR,2016,2016-07-25 16:11:25,4.85,8.64,1.15,0.97,3.33,3.2
FCR,2016,2016-07-25 16:11:28,4.91,8.94,1.23,0.79,3.29,3.63
FCR,2016,2016-07-25 16:11:30,4.97,9.91,1.26,0.95,3.99,3.71
FCR,2016,2016-07-25 16:11:33,5.02,10.74,1.61,1.01,4.11,4.01
FCR,2016,2016-07-25 16:11:36,5.1,11.05,1.89,0.95,4.16,4.05
FCR,2016,2016-07-25 16:11:39,5.15,11.93,2.29,1.26,4.48,3.9
FCR,2016,2016-07-25 16:11:42,5.2,12.52,2.54,1.35,4.5,4.13
FCR,2016,2016-07-25 16:11:44,5.29,12.41,2.33,1.47,4.13,4.49
FCR,2016,2016-07-25 16:11:47,5.34,12.02,2.62,1.65,3.5,4.24
FCR,2016,2016-07-25 16:11:50,5.39,12.51,3.04,1.91,3.12,4.43
FCR,2016,2016-07-25 16:11:53,5.46,12.55,2.91,2.2,3.05,4.39
FCR,2016,2016-07-25 16:11:56,5.48,12.26,2.92,2.32,2.72,4.3
FCR,2016,2016-07-25 16:11:58,5.49,12.44,3.16,2.24,2.73,4.31
FCR,2016,2016-07-25 16:12:01,5.53,12.17,3.01,2.55,2.54,4.08
FCR,2016,2016-07-25 16:12:04,5.57,11.89,2.83,2.8,2.08,4.19
FCR,2016,2016-07-25 16:12:07,5.64,12.07,2.98,2.9,2.14,4.05
FCR,2016,2016-07-25 16:12:09,5.74,12.24,3.02,3.01,1.95,4.26
FCR,2016,2016-07-25 16:12:12,5.82,15.86,2.93,3.43,2.02,7.49
FCR,2016,2016-07-25 16:12:15,5.91,20.87,2.31,4.14,3.57,10.85
FCR,2016,2016-07-25 16:12:18,5.96,19.33,2.37,3.77,3.11,10.07
FCR,2016,2016-07-25 16:12:21,6.07,20.48,2.3,3.6,2.31,12.27
FCR,2016,2016-07-25 16:12:23,6.11,23.57,2.05,4.39,2.41,14.71
FCR,2016,2016-07-25 16:12:26,6.2,28.57,0.46,5.32,2.63,20.16
FCR,2016,2016-07-25 16:12:29,6.27,31.67,0,5.2,2.1,24.37
FCR,2016,2016-07-25 16:12:32,6.32,31.48,0,5.31,2.07,24.1
FCR,2016,2016-07-25 16:12:35,6.38,33.77,0.14,5.7,2.66,25.27
FCR,2016,2016-07-25 16:12:37,6.45,43.86,0.89,6.62,9.61,26.75
FCR,2016,2016-07-25 16:12:40,6.53,44.4,0,6.53,11.65,26.22
FCR,2016,2016-07-25 16:12:43,6.61,33.5,0.38,4.43,7.52,21.17
FCR,2016,2016-07-25 16:12:46,6.67,27.56,0.44,3.94,5.99,17.2
FCR,2016,2016-07-25 16:12:49,6.76,27.63,1.51,4.06,5.29,16.78
FCR,2016,2016-07-25 16:12:51,6.83,20.66,0.6,2.95,3.81,13.29
FCR,2016,2016-07-25 16:12:54,6.88,21.55,1.53,3.36,3.84,12.82
FCR,2016,2016-07-25 16:12:57,6.97,22.21,1.28,3.55,4.23,13.15
FCR,2016,2016-07-25 16:13:00,7.04,15.53,1.23,2.82,2.48,9.01
FCR,2016,2016-07-25 16:13:02,7.13,14.62,0.99,2.32,2.12,9.18
FCR,2016,2016-07-25 16:13:05,7.22,14.12,1.01,2.3,2,8.81
FCR,2016,2016-07-25 16:13:08,7.3,14.02,1.31,2.47,1.77,8.47
FCR,2016,2016-07-25 16:13:11,7.36,14.02,1.24,2.48,1.75,8.55
FCR,2016,2016-07-25 16:13:14,7.4,13.21,1.15,2.22,1.63,8.21
FCR,2016,2016-07-25 16:13:16,7.45,14.08,1.12,2.46,1.8,8.7
FCR,2016,2016-07-25 16:13:19,7.49,14.73,1.32,2.52,1.74,9.14
FCR,2016,2016-07-25 16:13:22,7.56,14.65,1.44,2.75,1.76,8.69
FCR,2016,2016-07-25 16:13:25,7.64,14.36,1.74,2.3,1.09,9.23
FCR,2016,2016-07-25 16:13:28,7.71,14.26,1.44,2.46,1.47,8.89
FCR,2016,2016-07-25 16:13:30,7.78,14.65,1.43,2.75,1.79,8.68
FCR,2016,2016-07-25 16:13:33,7.82,14.84,1.44,2.73,1.59,9.08
FCR,2016,2016-07-25 16:13:36,7.89,14.92,1.56,2.75,1.56,9.05
FCR,2016,2016-07-25 16:13:39,7.98,14.18,1.57,2.41,1.42,8.78
FCR,2016,2016-07-25 16:13:42,8.03,13.91,1.42,2.39,1.49,8.61
FCR,2016,2016-07-25 16:13:44,8.04,13.96,1.41,2.44,1.54,8.56
FCR,2016,2016-07-25 16:13:47,8.14,14.44,1.34,2.6,1.65,8.85
FCR,2016,2016-07-25 16:13:50,8.19,14.03,1.24,2.4,1.45,8.95
FCR,2016,2016-07-25 16:13:53,8.27,14.66,1.54,2.6,1.44,9.08
FCR,2016,2016-07-25 16:13:55,8.37,13.81,1.36,2.31,1.33,8.81
FCR,2016,2016-07-25 16:13:58,8.45,13.55,1.18,2.39,1.5,8.48
FCR,2016,2016-07-25 16:14:01,8.54,13.75,1.34,2.38,1.43,8.6
FCR,2016,2016-07-25 16:14:04,8.61,13.75,1.26,2.44,1.56,8.49
FCR,2016,2016-07-25 16:14:07,8.66,14.01,1.33,2.43,1.52,8.73
FCR,2016,2016-07-25 16:14:09,8.74,14.41,1.42,2.43,1.44,9.13
FCR,2016,2016-07-25 16:14:12,8.8,14.27,1.25,2.5,1.62,8.89
FCR,2016,2016-07-25 16:14:15,8.93,14.22,1.53,2.41,1.36,8.93
FCR,2016,2016-07-25 16:14:18,9.04,13.95,1.34,2.47,1.42,8.71
FCR,2016,2016-07-25 16:14:21,9.16,14.36,1.48,2.5,1.47,8.91
FCR,2016,2016-07-25 16:14:23,9.27,14.22,1.47,2.47,1.42,8.87
FCR,2016,2016-07-25 16:14:26,9.37,14.25,1.42,2.5,1.44,8.89
FCR,2016,2016-07-25 16:14:29,9.47,14.53,1.63,2.36,1.22,9.32
FCR,2016,2016-07-25 16:14:32,9.57,15.18,1.83,2.81,1.45,9.08
FCR,2016,2016-07-25 16:14:35,9.65,14.55,1.61,2.43,1.35,9.16
FCR,2016,2016-07-25 16:14:37,9.73,14.1,1.42,2.56,1.63,8.49
FCR,2016,2016-07-25 16:14:40,9.8,14.56,1.6,2.67,1.53,8.76
FCR,2016,2016-07-25 16:14:43,9.87,14.59,1.81,2.4,1.12,9.26
FCR,2016,2016-07-25 16:14:46,9.94,14.01,1.54,2.35,1.35,8.78
FCR,2016,2016-07-25 16:14:48,10.01,14.59,1.84,2.56,1.28,8.92
FCR,2016,2016-07-26 11:07:03,0.18,3.76,2.45,0.76,0,0.55
FCR,2016,2016-07-26 11:07:05,0.53,4.71,1.77,0.2,2.47,0.26
FCR,2016,2016-07-26 11:07:08,0.7,4.95,2.96,0.19,0.65,1.16
FCR,2016,2016-07-26 11:07:11,0.87,5.2,3.32,0,0.68,1.2
FCR,2016,2016-07-26 11:07:14,1.06,5.94,3.84,0.67,1.18,0.25
FCR,2016,2016-07-26 11:07:17,1.15,5.52,3.29,0.23,1.33,0.66
FCR,2016,2016-07-26 11:07:19,1.34,5.92,4.55,0,0.31,1.05
FCR,2016,2016-07-26 11:07:22,1.56,5.92,4.46,0.11,1.02,0.32
FCR,2016,2016-07-26 11:07:25,1.71,5.94,3.79,0.52,1.64,0
FCR,2016,2016-07-26 11:07:28,1.86,6.4,4.57,0.1,0.44,1.3
FCR,2016,2016-07-26 11:07:30,2.06,6.95,2.49,0.71,2.51,1.25
FCR,2016,2016-07-26 11:07:33,2.24,7.14,3.22,0.87,1.56,1.49
FCR,2016,2016-07-26 11:07:36,2.4,8.95,4.54,1.01,1.25,2.15
FCR,2016,2016-07-26 11:07:39,2.64,9.43,3.57,1.75,3.09,1.02
FCR,2016,2016-07-26 11:07:42,2.83,10.38,4.58,1.68,2.3,1.82
FCR,2016,2016-07-26 11:07:44,3,11.36,5.52,1.35,2.03,2.46
FCR,2016,2016-07-26 11:07:47,3.16,13.43,5.34,1.41,4.74,1.94
FCR,2016,2016-07-26 11:07:50,3.33,14.62,5.84,1.36,5.05,2.36
FCR,2016,2016-07-26 11:07:53,3.49,14.51,6.35,1.2,3.99,2.98
FCR,2016,2016-07-26 11:07:56,3.75,13.46,4.92,1.24,3.76,3.54
FCR,2016,2016-07-26 11:07:58,3.86,13.22,3.8,1.28,3.58,4.57
FCR,2016,2016-07-26 11:08:01,4.06,12.83,3.48,1.33,3.52,4.51
FCR,2016,2016-07-26 11:08:04,4.23,11.71,2.11,1.08,2.97,5.55
FCR,2016,2016-07-26 11:08:07,4.4,10.6,0.21,1.28,3.1,6.01
FCR,2016,2016-07-26 11:08:10,4.68,9.14,0.11,1.27,2.65,5.11
FCR,2016,2016-07-26 11:08:12,4.88,8.29,0,1.23,2.26,4.8
FCR,2016,2016-07-26 11:08:15,5.09,8.09,0,1.13,2.09,4.87
FCR,2016,2016-07-26 11:08:18,5.33,8.72,0,1.3,2.37,5.05
FCR,2016,2016-07-26 11:08:21,5.48,11.04,0.55,2.18,3.28,5.03
FCR,2016,2016-07-26 11:08:23,5.69,11.95,0.8,2.49,2.88,5.77
FCR,2016,2016-07-26 11:08:26,5.86,13.53,1.3,2.81,2.51,6.9
FCR,2016,2016-07-26 11:08:29,6.09,22.35,0.87,3.96,3.36,14.15
FCR,2016,2016-07-26 11:08:32,6.2,24.68,0.83,4.11,3.27,16.46
FCR,2016,2016-07-26 11:08:35,6.31,29.44,1.01,4.87,3.52,20.04
FCR,2016,2016-07-26 11:08:37,6.52,25.93,1.2,4.53,2.98,17.23
FCR,2016,2016-07-26 11:08:40,6.62,18.59,1.03,3.31,2.05,12.2
FCR,2016,2016-07-26 11:08:43,6.78,17.39,1.29,3.28,1.95,10.88
FCR,2016,2016-07-26 11:08:46,6.83,17.03,1.44,3.06,1.65,10.88
FCR,2016,2016-07-26 11:08:49,7.01,15.66,1.33,2.98,1.73,9.62
FCR,2016,2016-07-26 11:08:51,7.18,14.6,1.4,2.6,1.43,9.16
FCR,2016,2016-07-26 11:08:54,7.33,15.31,1.38,2.71,1.58,9.64
FCR,2016,2016-07-26 11:08:57,7.5,15.63,1.43,2.69,1.47,10.03
FCR,2016,2016-07-26 11:09:00,7.65,15.33,1.23,2.57,1.57,9.96
FCR,2016,2016-07-26 11:09:03,7.79,16.57,1.57,2.8,1.49,10.71
FCR,2016,2016-07-26 11:09:05,8.05,15.44,1.42,2.47,1.25,10.3
FCR,2016,2016-07-26 11:09:08,8.15,16.12,1.43,2.87,1.75,10.07
FCR,2016,2016-07-26 11:09:11,8.42,15.4,1.19,2.45,1.39,10.37
FCR,2016,2016-07-26 11:09:14,8.59,16.35,1.48,2.67,1.5,10.7
FCR,2016,2016-07-26 11:09:16,8.85,15.28,1.3,2.42,1.36,10.2
FCR,2016,2016-07-26 11:09:19,9.01,15.92,1.42,2.65,1.44,10.4
FCR,2016,2016-07-26 11:09:22,9.17,16.06,1.39,2.67,1.56,10.44
FCR,2016,2016-07-26 11:09:25,9.4,16.16,1.49,2.58,1.36,10.73
FCR,2016,2016-07-26 11:09:28,9.53,16.46,1.62,2.72,1.44,10.68
FCR,2016,2016-07-26 11:09:30,9.75,15.69,1.44,2.52,1.21,10.52
FCR,2016,2016-07-26 11:09:33,9.92,15.88,1.24,2.68,1.63,10.33
FCR,2016,2016-07-26 11:09:36,10.11,16.2,1.52,2.72,1.5,10.46
FCR,2016,2016-07-26 13:02:22,0.5,4.79,3.63,0,0,1.16
FCR,2016,2016-07-26 13:02:25,0.89,4.98,2.99,0,0,1.99
FCR,2016,2016-07-26 13:02:28,1.27,7.38,6.68,0.7,0,0
FCR,2016,2016-07-26 13:02:31,1.62,6.27,4.18,0.32,1.39,0.38
FCR,2016,2016-07-26 13:02:33,1.98,7.02,4.92,0.31,0.45,1.34
FCR,2016,2016-07-26 13:02:36,2.15,6.6,3.6,0.76,2.23,0
FCR,2016,2016-07-26 13:02:39,2.33,6.13,2.98,0.3,1.22,1.63
FCR,2016,2016-07-26 13:02:42,2.65,8.2,3.1,0.75,2.25,2.09
FCR,2016,2016-07-26 13:02:44,2.94,13.78,5.54,1.49,4.49,2.25
FCR,2016,2016-07-26 13:02:47,3.1,15.9,6.6,1.27,4.82,3.21
FCR,2016,2016-07-26 13:02:50,3.28,19.28,8.09,1.6,6.22,3.37
FCR,2016,2016-07-26 13:02:53,3.41,20.79,8.76,1.56,6.25,4.22
FCR,2016,2016-07-26 13:02:56,3.49,19.72,7.58,1.45,6.53,4.15
FCR,2016,2016-07-26 13:02:58,3.55,17.73,6.52,0.87,4.68,5.66
FCR,2016,2016-07-26 13:03:01,3.71,14.48,5.31,0.88,3.27,5.03
FCR,2016,2016-07-26 13:03:04,3.93,12.33,3.28,1.18,3.5,4.36
FCR,2016,2016-07-26 13:03:07,4.06,12.16,3.52,0.98,2.54,5.13
FCR,2016,2016-07-26 13:03:10,4.16,11.88,3.06,1.12,2.89,4.81
FCR,2016,2016-07-26 13:03:12,4.31,11.11,2.75,1.21,2.44,4.71
FCR,2016,2016-07-26 13:03:15,4.48,10.66,0.19,1.34,3.17,5.95
FCR,2016,2016-07-26 13:03:18,4.68,11.35,0,1.12,2.42,7.81
FCR,2016,2016-07-26 13:03:21,4.9,10.09,0,1.14,1.89,7.07
FCR,2016,2016-07-26 13:03:24,5.12,9.19,0,1.28,2.42,5.49
FCR,2016,2016-07-26 13:03:26,5.33,8.8,0,1.26,2.56,4.98
FCR,2016,2016-07-26 13:03:29,5.49,8.49,0,1.33,2.85,4.31
FCR,2016,2016-07-26 13:03:32,5.69,8.94,0,1.44,2.94,4.56
FCR,2016,2016-07-26 13:03:35,5.85,12.65,0.7,2.32,3.61,6.02
FCR,2016,2016-07-26 13:03:37,6.01,12.21,0.41,2.28,3.83,5.69
FCR,2016,2016-07-26 13:03:40,6.18,15.1,0.73,2.51,4.1,7.76
FCR,2016,2016-07-26 13:03:43,6.41,38.99,0.6,5.67,9.39,23.34
FCR,2016,2016-07-26 13:03:46,6.66,21.38,0.91,3.44,3.36,13.67
FCR,2016,2016-07-26 13:03:49,6.9,16.22,1.1,2.88,2.07,10.16
FCR,2016,2016-07-26 13:03:51,7.13,13.84,1.21,2.45,1.56,8.63
FCR,2016,2016-07-26 13:03:54,7.3,13.9,1.22,2.51,1.47,8.7
FCR,2016,2016-07-26 13:03:57,7.41,14.3,1.33,2.57,1.44,8.97
FCR,2016,2016-07-26 13:04:00,7.63,14.53,1.5,2.55,1.44,9.05
FCR,2016,2016-07-26 13:04:03,7.89,14.57,1.39,2.45,1.3,9.43
FCR,2016,2016-07-26 13:04:05,8.04,15.33,1.43,2.62,1.44,9.84
FCR,2016,2016-07-26 13:04:08,8.18,15.48,1.52,2.76,1.42,9.77
FCR,2016,2016-07-26 13:04:11,8.37,15.35,1.65,2.54,1.12,10.05
FCR,2016,2016-07-26 13:04:14,8.54,15.35,1.55,2.57,1.24,9.99
FCR,2016,2016-07-26 13:04:17,8.69,15.01,1.33,2.48,1.33,9.87
FCR,2016,2016-07-26 13:04:19,8.81,15.47,1.45,2.7,1.48,9.84
FCR,2016,2016-07-26 13:04:22,8.96,15.43,1.48,2.53,1.26,10.15
FCR,2016,2016-07-26 13:04:25,9.14,15.29,1.48,2.54,1.27,10
FCR,2016,2016-07-26 13:04:28,9.32,15.05,1.41,2.57,1.38,9.69
FCR,2016,2016-07-26 13:04:30,9.46,15.01,1.32,2.49,1.29,9.91
FCR,2016,2016-07-26 13:04:33,9.64,14.96,1.46,2.48,1.28,9.74
FCR,2016,2016-07-26 13:04:36,9.8,14.84,1.48,2.6,1.3,9.47
FCR,2016,2016-07-26 13:04:39,9.99,14.83,1.55,2.42,1.11,9.75
FCR,2016,2016-07-27 11:03:26,0.34,6.79,3.85,0.28,1.17,1.49
FCR,2016,2016-07-27 11:03:28,0.55,6.68,3.82,0.45,0.58,1.82
FCR,2016,2016-07-27 11:03:31,0.64,5.97,2.92,0.3,0.69,2.07
FCR,2016,2016-07-27 11:03:34,0.71,6.39,2.52,0.35,1.78,1.75
FCR,2016,2016-07-27 11:03:37,0.75,6.1,2.43,0.33,1.16,2.18
FCR,2016,2016-07-27 11:03:40,0.77,6.82,3.57,0.25,1.01,2
FCR,2016,2016-07-27 11:03:42,0.83,7,4.44,0.2,0.69,1.68
FCR,2016,2016-07-27 11:03:45,0.9,7,3.36,0.58,2.2,0.85
FCR,2016,2016-07-27 11:03:48,0.94,7.67,3.89,0.38,1.05,2.34
FCR,2016,2016-07-27 11:03:51,0.97,7.39,3.58,0.62,1.54,1.66
FCR,2016,2016-07-27 11:03:53,1.01,7.43,3.46,0.73,2.67,0.58
FCR,2016,2016-07-27 11:03:56,1.05,7.35,4.02,0.29,0.91,2.13
FCR,2016,2016-07-27 11:03:59,1.09,7.84,3.56,0.76,2.36,1.16
FCR,2016,2016-07-27 11:04:02,1.11,7.36,3.8,0.44,0.91,2.22
FCR,2016,2016-07-27 11:04:05,1.14,8.19,4.58,0.53,1.06,2.02
FCR,2016,2016-07-27 11:04:07,1.16,7.76,4.22,0.47,1.21,1.87
FCR,2016,2016-07-27 11:04:10,1.2,7.38,3.74,0.39,1.27,1.99
FCR,2016,2016-07-27 11:04:13,1.24,7.85,3.78,0.59,1.59,1.89
FCR,2016,2016-07-27 11:04:16,1.27,7.93,3.94,0.63,1.76,1.59
FCR,2016,2016-07-27 11:04:19,1.31,8.13,3.99,0.64,2.04,1.46
FCR,2016,2016-07-27 11:04:21,1.34,7.87,4.28,0.18,0.96,2.46
FCR,2016,2016-07-27 11:04:24,1.39,8.01,4.13,0.37,0.99,2.52
FCR,2016,2016-07-27 11:04:27,1.42,7.88,3.73,0.53,1.79,1.84
FCR,2016,2016-07-27 11:04:30,1.47,8.02,4.56,0.27,0.58,2.62
FCR,2016,2016-07-27 11:04:33,1.51,8.08,3.77,0.41,1.93,1.96
FCR,2016,2016-07-27 11:04:35,1.53,8.16,4.54,0.56,1.27,1.78
FCR,2016,2016-07-27 11:04:38,1.57,7.76,3.65,0.5,1.66,1.94
FCR,2016,2016-07-27 11:04:41,1.6,8.08,4,0.66,1.62,1.8
FCR,2016,2016-07-27 11:04:44,1.64,8.07,3.97,0.5,1.44,2.16
FCR,2016,2016-07-27 11:04:47,1.69,8.27,4.24,0.48,1.3,2.24
FCR,2016,2016-07-27 11:04:49,1.73,8.11,3.85,0.49,1.87,1.89
FCR,2016,2016-07-27 11:04:52,1.76,7.77,3.34,0.62,1.76,2.05
FCR,2016,2016-07-27 11:04:55,1.79,7.82,3.23,0.54,2.12,1.92
FCR,2016,2016-07-27 11:04:58,1.83,8.28,3.66,0.66,1.95,2.01
FCR,2016,2016-07-27 11:05:00,1.87,8.45,4.31,0.63,1.45,2.07
FCR,2016,2016-07-27 11:05:03,1.95,8.19,4.13,0.5,1.34,2.23
FCR,2016,2016-07-27 11:05:06,1.99,8.1,3.59,0.42,1.68,2.42
FCR,2016,2016-07-27 11:05:09,2.01,8.68,4.42,0.55,1.15,2.55
FCR,2016,2016-07-27 11:05:12,2.04,8.49,3.77,0.73,1.98,2.01
FCR,2016,2016-07-27 11:05:14,2.08,8.4,4.26,0.44,1.21,2.49
FCR,2016,2016-07-27 11:05:17,2.11,8.51,3.96,0.58,1.77,2.19
FCR,2016,2016-07-27 11:05:20,2.16,8.96,4.37,0.62,1.49,2.48
FCR,2016,2016-07-27 11:05:23,2.19,8.78,3.68,0.77,2.42,1.91
FCR,2016,2016-07-27 11:05:26,2.24,8.74,4.11,0.7,1.94,1.99
FCR,2016,2016-07-27 11:05:28,2.25,8.83,3.88,0.59,1.52,2.84
FCR,2016,2016-07-27 11:05:31,2.28,8.52,3.68,0.56,1.6,2.69
FCR,2016,2016-07-27 11:05:34,2.32,8.66,3.89,0.66,1.77,2.34
FCR,2016,2016-07-27 11:05:37,2.34,8.79,4.42,0.72,1.5,2.16
FCR,2016,2016-07-27 11:05:39,2.37,8.44,3.63,0.49,1.89,2.42
FCR,2016,2016-07-27 11:05:42,2.39,8.77,4.16,0.71,1.77,2.14
FCR,2016,2016-07-27 11:05:45,2.42,8.92,4.23,0.49,1.53,2.68
FCR,2016,2016-07-27 11:05:48,2.44,8.68,4.13,0.55,1.39,2.62
FCR,2016,2016-07-27 11:05:51,2.47,8.61,4.12,0.52,1.42,2.55
FCR,2016,2016-07-27 11:05:53,2.5,8.53,3.55,0.68,1.95,2.35
FCR,2016,2016-07-27 11:05:56,2.53,9.18,4.1,0.93,1.76,2.38
FCR,2016,2016-07-27 11:05:59,2.56,9.1,4.38,0.43,1.06,3.23
FCR,2016,2016-07-27 11:06:02,2.59,9,3.87,0.75,1.98,2.4
FCR,2016,2016-07-27 11:06:05,2.63,8.81,3.52,0.76,2.06,2.47
FCR,2016,2016-07-27 11:06:07,2.67,9.01,4.11,0.68,1.71,2.51
FCR,2016,2016-07-27 11:06:10,2.71,8.84,3.29,0.82,2.18,2.54
FCR,2016,2016-07-27 11:06:13,2.76,9.11,3.75,0.91,2.25,2.2
FCR,2016,2016-07-27 11:06:16,2.79,9.08,4.07,0.59,1.63,2.79
FCR,2016,2016-07-27 11:06:19,2.82,8.86,3.74,0.52,1.59,3.01
FCR,2016,2016-07-27 11:06:21,2.84,9.24,3.65,0.89,2.26,2.44
FCR,2016,2016-07-27 11:06:24,2.85,9.36,3.65,0.92,2.32,2.48
FCR,2016,2016-07-27 11:06:27,2.9,9.37,3.69,0.76,2.15,2.76
FCR,2016,2016-07-27 11:06:30,2.93,9.29,3.82,0.58,1.85,3.04
FCR,2016,2016-07-27 11:06:32,2.97,9.17,3.48,0.93,2.38,2.38
FCR,2016,2016-07-27 11:06:35,3,9.63,3.51,0.89,2.44,2.79
FCR,2016,2016-07-27 11:06:38,3.03,9.55,3.2,0.87,2.4,3.08
FCR,2016,2016-07-27 11:06:41,3.07,9.79,3.57,1.01,2.44,2.77
FCR,2016,2016-07-27 11:06:44,3.1,9.39,3.53,0.84,2.38,2.65
FCR,2016,2016-07-27 11:06:46,3.15,9.35,3.32,0.94,2.38,2.71
