"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","PAR_umolm2s","ORP_mV","pH","Flag_Temp","Flag_DO","Flag_DOSat","Flag_Cond","Flag_PAR","Flag_ORP","Flag_pH","Notes"
"FCR",50,2014-03-20 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-03-20 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-04-10 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.7,1,1,1,1,1,1,0,NA
"FCR",50,2014-04-10 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.6,1,1,1,1,1,1,0,NA
"FCR",50,2014-04-10 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.6,1,1,1,1,1,1,0,NA
"FCR",50,2014-04-10 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.5,1,1,1,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,0,12.1,11.18,110.9,NA,NA,NA,7.81,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,1,11.9,11.29,111.1,NA,NA,NA,7.73,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,2,11.8,10.99,107.5,NA,NA,NA,7.66,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,3,11.7,11.01,108.2,NA,NA,NA,7.66,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,4,11.6,10.99,107.2,NA,NA,NA,7.68,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,5,11.5,11.21,109.5,NA,NA,NA,7.66,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,6,10.2,10.12,95.8,NA,NA,NA,7.56,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,7,9.9,10.24,96.8,NA,NA,NA,7.4,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,8,9.7,10.18,95.3,NA,NA,NA,7.21,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,9,9.5,10.15,94.6,NA,NA,NA,7.17,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,10,9,10.01,92.1,NA,NA,NA,7.16,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,11,8.3,9.76,88.5,NA,NA,NA,7.13,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-18 12:00:00,12,8.3,10.14,91.5,NA,NA,NA,7.17,0,0,0,1,1,1,0,NA
"FCR",50,2014-04-24 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-04-24 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-04-24 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.7,1,1,1,1,1,1,0,NA
"FCR",50,2014-04-24 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,0,16.4,10.93,120.8,NA,NA,NA,8.23,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,1,16.2,10.91,120.6,NA,NA,NA,7.93,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,2,15.3,11.15,120.4,NA,NA,NA,7.78,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,3,15.2,10.91,119.5,NA,NA,NA,7.68,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,4,15.1,11.12,119.4,NA,NA,NA,7.7,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,5,15,11.16,119.4,NA,NA,NA,7.74,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,6,14.7,11.23,115.5,NA,NA,NA,7.79,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,7,12,10.74,107.8,NA,NA,NA,7.44,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,8,10.8,9.88,96.1,NA,NA,NA,7.28,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,9,10.7,10.09,97,NA,NA,NA,7.28,0,0,0,1,1,1,0,NA
"GWR",50,2014-04-26 16:00:00,11,9.5,9.68,92.5,NA,NA,NA,7.04,0,0,0,1,1,1,0,NA
"FCR",50,2014-05-08 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.2,1,1,1,1,1,1,0,NA
"FCR",50,2014-05-08 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.2,1,1,1,1,1,1,0,NA
"FCR",50,2014-05-08 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.3,1,1,1,1,1,1,0,NA
"FCR",50,2014-05-08 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.2,1,1,1,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,0,19.8,9.83,115.3,NA,NA,NA,7.84,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,1,19.8,9.86,116.2,NA,NA,NA,7.72,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,2,19.3,10.01,116.6,NA,NA,NA,7.68,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,3,18,10.76,122.2,NA,NA,NA,7.63,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,4,17.4,10.61,119.9,NA,NA,NA,7.66,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,5,16.7,10.38,115.4,NA,NA,NA,7.36,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,6,14.5,10.04,105.5,NA,NA,NA,7.24,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,7,13.1,8.69,89.6,NA,NA,NA,6.88,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,8,12.3,8.44,85.1,NA,NA,NA,6.58,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,9,11.5,8.59,84.4,NA,NA,NA,7.18,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-09 13:00:00,11,10.6,8.07,79.5,NA,NA,NA,6.76,0,0,0,1,1,1,0,NA
"BVR",50,2014-05-14 12:00:00,0,NA,NA,NA,NA,NA,NA,7.98,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-14 12:00:00,2,NA,NA,NA,NA,NA,NA,7.91,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-14 12:00:00,4,NA,NA,NA,NA,NA,NA,7.76,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-14 12:00:00,8,NA,NA,NA,NA,NA,NA,6.78,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-14 12:00:00,12,NA,NA,NA,NA,NA,NA,6.26,1,1,1,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,0,20.6,7.76,93.2,NA,NA,NA,7.79,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,1,20.4,7.6,91,NA,NA,NA,7.82,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,2,20.5,7.6,90.5,NA,NA,NA,7.83,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,3,20.4,7.73,92.5,NA,NA,NA,7.76,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,4,20.4,7.78,93.3,NA,NA,NA,7.76,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,5,20.4,7.66,91.7,NA,NA,NA,7.75,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,6,15.5,8.56,91.7,NA,NA,NA,7.43,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,7,14.7,8.13,88.3,NA,NA,NA,7.33,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,8,14.1,7.49,78.8,NA,NA,NA,7.16,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,9,14.2,7.47,78,NA,NA,NA,7.11,0,0,0,1,1,1,0,NA
"GWR",50,2014-05-16 16:00:00,11,11.2,6.23,63,NA,NA,NA,7.05,0,0,0,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.66,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,1,NA,NA,NA,NA,NA,NA,7.74,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,2,NA,NA,NA,NA,NA,NA,7.69,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,3,NA,NA,NA,NA,NA,NA,7.65,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,4,NA,NA,NA,NA,NA,NA,7.45,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,5,NA,NA,NA,NA,NA,NA,7.13,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,6,NA,NA,NA,NA,NA,NA,6.82,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,7,NA,NA,NA,NA,NA,NA,6.45,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,8,NA,NA,NA,NA,NA,NA,6.31,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,9,NA,NA,NA,NA,NA,NA,6.21,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,10,NA,NA,NA,NA,NA,NA,6.07,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,11,NA,NA,NA,NA,NA,NA,5.99,1,1,1,1,1,1,0,NA
"BVR",50,2014-05-29 12:00:00,12,NA,NA,NA,NA,NA,NA,5.93,1,1,1,1,1,1,0,NA
"FCR",50,2014-05-30 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.4,1,1,1,1,1,1,0,NA
"FCR",50,2014-05-30 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.4,1,1,1,1,1,1,0,NA
"FCR",50,2014-05-30 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.4,1,1,1,1,1,1,0,NA
"FCR",50,2014-05-30 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.4,1,1,1,1,1,1,0,NA
"FCR",100,2014-06-02 12:00:00,0.1,18.2,NA,NA,NA,NA,NA,7.07,0,1,1,1,1,1,0,NA
"FCR",50,2014-06-02 12:00:00,1,NA,NA,NA,NA,NA,NA,7.84,1,1,1,1,1,1,0,NA
"FCR",50,2014-06-02 12:00:00,4,NA,NA,NA,NA,NA,NA,6.75,1,1,1,1,1,1,0,NA
"FCR",50,2014-06-02 12:00:00,5,NA,NA,NA,NA,NA,NA,6.47,1,1,1,1,1,1,0,NA
"FCR",50,2014-06-02 12:00:00,8,NA,NA,NA,NA,NA,NA,6.27,1,1,1,1,1,1,0,NA
"FCR",50,2014-06-02 12:00:00,9,NA,NA,NA,NA,NA,NA,6.23,1,1,1,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,0,25.7,7.07,93.7,NA,NA,NA,7.96,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,1,24.2,7.46,96.7,NA,NA,NA,7.98,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,2,23.6,7.4,95.9,NA,NA,NA,7.88,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,3,23.2,7.4,93.7,NA,NA,NA,7.76,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,4,21.8,8.14,100.7,NA,NA,NA,7.6,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,5,20,8,95.4,NA,NA,NA,7.55,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,6,17.7,7.2,82.4,NA,NA,NA,7.34,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,7,15.3,6.7,72.1,NA,NA,NA,7.01,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,8,13.2,5.1,52.7,NA,NA,NA,6.85,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,9,12.6,4.51,46.1,NA,NA,NA,6.64,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,10,12,4.31,43.8,NA,NA,NA,6.56,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,11,11,4.53,44.8,NA,NA,NA,6.5,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,12,10.3,4.47,43.3,NA,NA,NA,6.49,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-04 18:00:00,13,10,3.67,35.1,NA,NA,NA,6.46,0,0,0,1,1,1,0,NA
"FCR",50,2014-06-09 12:00:00,1,23.2,NA,NA,NA,NA,NA,7.49,0,1,1,1,1,1,0,NA
"FCR",50,2014-06-09 12:00:00,4,15.9,NA,NA,NA,NA,NA,6.68,0,1,1,1,1,1,0,NA
"FCR",50,2014-06-09 12:00:00,5,12.5,NA,NA,NA,NA,NA,6.56,0,1,1,1,1,1,0,NA
"FCR",50,2014-06-09 12:00:00,8,9.9,NA,NA,NA,NA,NA,6.47,0,1,1,1,1,1,0,NA
"FCR",50,2014-06-09 12:00:00,9,9.8,NA,NA,NA,NA,NA,6.38,0,1,1,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,0,27.1,7.41,97.8,NA,NA,NA,7.89,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,1,26.3,7.51,99.7,NA,NA,NA,7.82,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,2,25.8,7.25,94.8,NA,NA,NA,7.83,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,3,25,7.52,97.1,NA,NA,NA,7.84,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,4,24.3,7.96,102.6,NA,NA,NA,7.68,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,5,22,9.07,110.8,NA,NA,NA,7.6,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,6,18.8,8.58,98.5,NA,NA,NA,7.54,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,7,16.3,6.6,72.1,NA,NA,NA,7.02,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,8,14.1,4.96,51.3,NA,NA,NA,6.93,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,9,12.9,4.26,43.2,NA,NA,NA,6.77,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,10,12,3.71,37,NA,NA,NA,6.71,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,11,11.2,3.6,35,NA,NA,NA,6.67,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,12,10.7,3.49,33.6,NA,NA,NA,6.64,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-16 13:30:00,13,10.3,3.16,30.8,NA,NA,NA,6.61,0,0,0,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.57,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,1,NA,NA,NA,NA,NA,NA,7.42,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,2,NA,NA,NA,NA,NA,NA,7.38,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,3,NA,NA,NA,NA,NA,NA,7.35,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,4,NA,NA,NA,NA,NA,NA,6.95,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,5,NA,NA,NA,NA,NA,NA,6.69,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,6,NA,NA,NA,NA,NA,NA,6.55,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,7,NA,NA,NA,NA,NA,NA,6.5,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,8,NA,NA,NA,NA,NA,NA,6.37,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,9,NA,NA,NA,NA,NA,NA,6.35,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,10,NA,NA,NA,NA,NA,NA,6.27,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,11,NA,NA,NA,NA,NA,NA,6.27,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-18 12:00:00,12,NA,NA,NA,NA,NA,NA,6.65,1,1,1,1,1,1,0,NA
"FCR",50,2014-06-19 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-06-19 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-06-19 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-06-19 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.66,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,1,NA,NA,NA,NA,NA,NA,7.42,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,2,NA,NA,NA,NA,NA,NA,7.37,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,3,NA,NA,NA,NA,NA,NA,7.33,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,4,NA,NA,NA,NA,NA,NA,7.09,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,5,NA,NA,NA,NA,NA,NA,6.72,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,6,NA,NA,NA,NA,NA,NA,6.58,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,7,NA,NA,NA,NA,NA,NA,6.53,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,8,NA,NA,NA,NA,NA,NA,6.47,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,9,NA,NA,NA,NA,NA,NA,6.35,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,10,NA,NA,NA,NA,NA,NA,6.34,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,11,NA,NA,NA,NA,NA,NA,6.75,1,1,1,1,1,1,0,NA
"BVR",50,2014-06-25 12:00:00,12,NA,NA,NA,NA,NA,NA,6.86,1,1,1,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,0,26,6.72,88.3,NA,NA,NA,8.5,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,1,26,6.56,86.5,NA,NA,NA,8.19,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,2,25.9,6.53,86.5,NA,NA,NA,8.12,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,3,25.8,6.83,89.2,NA,NA,NA,8.07,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,4,25.8,6.74,88.5,NA,NA,NA,8.06,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,5,23.6,7.85,98.8,NA,NA,NA,7.86,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,6,20,7.28,85.5,NA,NA,NA,7.63,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,7,17,4.88,53.6,NA,NA,NA,7.25,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,8,14.5,3.79,39.8,NA,NA,NA,7.04,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,9,13.1,3.01,31,NA,NA,NA,6.86,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,10,12.1,2.4,24,NA,NA,NA,6.77,0,0,0,1,1,1,0,NA
"GWR",50,2014-06-29 14:15:00,12,10.9,1.45,14.3,NA,NA,NA,6.69,0,0,0,1,1,1,0,NA
"FCR",100,2014-06-30 12:00:00,0.1,23.4,NA,NA,NA,NA,NA,7.16,0,1,1,1,1,1,0,NA
"FCR",50,2014-07-01 12:00:00,9,NA,4.61,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,NA
"BVR",50,2014-07-02 12:00:00,0.1,NA,NA,NA,NA,340,NA,7.58,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,1,NA,NA,NA,NA,83.88,NA,7.52,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,2,NA,NA,NA,NA,59.79,NA,7.6,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,3,NA,NA,NA,NA,44.12,NA,7.49,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,4,NA,NA,NA,NA,26.59,NA,7.25,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,5,NA,NA,NA,NA,15.92,NA,6.76,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,6,NA,NA,NA,NA,10.61,NA,6.64,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,7,NA,NA,NA,NA,6.71,NA,6.55,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,8,NA,NA,NA,NA,3.71,NA,6.42,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,9,NA,NA,NA,NA,1.34,NA,6.33,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,10,NA,NA,NA,NA,0.3,NA,6.33,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,11,NA,NA,NA,NA,0.01,NA,6.63,1,1,1,1,0,1,0,NA
"BVR",50,2014-07-02 12:00:00,12,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2014-07-03 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.9,1,1,1,1,1,1,0,NA
"FCR",50,2014-07-03 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-07-03 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"FCR",50,2014-07-03 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.8,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.89,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,1,NA,NA,NA,NA,NA,NA,7.75,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,2,NA,NA,NA,NA,NA,NA,7.53,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,3,NA,NA,NA,NA,NA,NA,7.45,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,4,NA,NA,NA,NA,NA,NA,6.99,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,5,NA,NA,NA,NA,NA,NA,6.68,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,6,NA,NA,NA,NA,NA,NA,6.52,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,7,NA,NA,NA,NA,NA,NA,6.45,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,8,NA,NA,NA,NA,NA,NA,6.38,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,9,NA,NA,NA,NA,NA,NA,6.36,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,10,NA,NA,NA,NA,NA,NA,6.43,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-09 12:00:00,11,NA,NA,NA,NA,NA,NA,6.55,1,1,1,1,1,1,0,NA
"GWR",50,2014-07-09 17:00:00,0,25.7,8.81,116.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,1,25.7,8.77,115.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,2,25.7,8.74,115.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,3,25.6,8.68,114.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,4,25.5,8.62,113.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,5,25.4,8.33,109.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,6,19.6,5.54,65.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,7,16.1,3.71,41.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,8,14.4,2.4,25,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,9,13.3,1.99,19.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,10,11.6,1.26,12.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,11,11.5,0.62,6.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,12,10.8,0.36,3.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"GWR",50,2014-07-09 17:00:00,13,10.5,0.32,3.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2014-07-17 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.4,1,1,1,1,1,1,0,NA
"FCR",50,2014-07-17 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.4,1,1,1,1,1,1,0,NA
"FCR",50,2014-07-17 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.3,1,1,1,1,1,1,0,NA
"FCR",50,2014-07-17 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.2,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,0,NA,NA,NA,NA,NA,NA,7.95,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,1,NA,NA,NA,NA,NA,NA,7.58,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,2,NA,NA,NA,NA,NA,NA,7.44,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,3,NA,NA,NA,NA,NA,NA,7.39,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,4,NA,NA,NA,NA,NA,NA,6.6,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,5,NA,NA,NA,NA,NA,NA,6.47,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,6,NA,NA,NA,NA,NA,NA,6.39,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,7,NA,NA,NA,NA,NA,NA,6.39,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,8,NA,NA,NA,NA,NA,NA,6.34,1,1,1,1,1,1,0,NA
"BVR",50,2014-07-23 12:00:00,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
