"Date","Site","Depth","total_chl_interp","greens_interp","cyanos_interp","diatoms_interp","cryptos_interp"
2017-08-13,50,1.6,14.809,6.7,4.25,2.823,1.036
2017-08-13,50,2.8,19.692,8.376,4.742,5.923,0.651
2017-08-13,50,3.8,16.037,7.788,3.045,3.693,1.514
2017-08-13,50,5,10.408,4.369,2.352,2.206,1.488
2017-08-13,50,5.2,8.676,3.193,1.956,1.951,1.576
2017-08-13,50,5.5,12.543,5.489,2.208,2.221,2.625
2017-08-13,50,5.8,9.137,3.417,2.091,1.857,1.775
2017-08-13,50,6,6.367,2.178,1.56,1.446,1.19
2017-08-13,50,6.2,5.33,1.648,1.164,1.154,1.354
2017-08-13,50,8,2.756,1.224,0.624,0.514,0.391
2017-08-13,50,9,2.62,1.231,0.617,0.468,0.3
2017-08-13,50,9.3,2.579,1.2,0.62,0.493,0.276
2017-08-16,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-08-16,50,0.8,14.038,6.368,3.696,3.6,0.38
2017-08-16,50,1.6,14.212,6.6,3.82,2.904,0.888
2017-08-16,50,2.8,18.966,8.388,4.366,5.654,0.558
2017-08-16,50,3.8,16.246,7.994,3.08,3.854,1.322
2017-08-16,50,5,10.654,4.622,2.396,2.178,1.464
2017-08-16,50,5.2,8.938,3.464,1.988,1.948,1.538
2017-08-16,50,5.5,14.344,6.522,2.444,2.438,2.94
2017-08-16,50,5.8,10.036,4.006,2.278,1.886,1.87
2017-08-16,50,6,6.406,2.304,1.62,1.398,1.09
2017-08-16,50,6.2,5.22,1.714,1.192,1.082,1.222
2017-08-16,50,8,2.898,1.302,0.692,0.512,0.388
2017-08-16,50,9,2.77,1.298,0.696,0.484,0.29
2017-08-16,50,9.3,2.722,1.27,0.69,0.494,0.278
2017-08-20,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-08-20,50,0.8,13.55,6.465,3.17,3.51,0.41
2017-08-20,50,1.6,13.615,6.5,3.39,2.985,0.74
2017-08-20,50,2.8,18.24,8.4,3.99,5.385,0.465
2017-08-20,50,3.8,16.455,8.2,3.115,4.015,1.13
2017-08-20,50,5,10.9,4.875,2.44,2.15,1.44
2017-08-20,50,5.2,9.2,3.735,2.02,1.945,1.5
2017-08-20,50,5.5,16.145,7.555,2.68,2.655,3.255
2017-08-20,50,5.8,10.935,4.595,2.465,1.915,1.965
2017-08-20,50,6,6.445,2.43,1.68,1.35,0.99
2017-08-20,50,6.2,5.11,1.78,1.22,1.01,1.09
2017-08-20,50,8,3.04,1.38,0.76,0.51,0.385
2017-08-20,50,9,2.92,1.365,0.775,0.5,0.28
2017-08-20,50,9.3,2.865,1.34,0.76,0.495,0.28
2017-08-27,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-08-27,50,0.8,13.062,6.562,2.644,3.42,0.44
2017-08-27,50,1.6,13.018,6.4,2.96,3.066,0.592
2017-08-27,50,2.8,17.514,8.412,3.614,5.116,0.372
2017-08-27,50,3.8,16.664,8.406,3.15,4.176,0.938
2017-08-27,50,5,11.146,5.128,2.484,2.122,1.416
2017-08-27,50,5.2,9.462,4.006,2.052,1.942,1.462
2017-08-27,50,5.5,17.946,8.588,2.916,2.872,3.57
2017-08-27,50,5.8,11.834,5.184,2.652,1.944,2.06
2017-08-27,50,6,6.484,2.556,1.74,1.302,0.89
2017-08-27,50,6.2,5,1.846,1.248,0.938,0.958
2017-08-27,50,8,3.182,1.458,0.828,0.508,0.382
2017-08-27,50,9,3.07,1.432,0.854,0.516,0.27
2017-08-27,50,9.3,3.008,1.41,0.83,0.496,0.282
2017-09-03,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-09-03,50,0.8,12.574,6.659,2.118,3.33,0.47
2017-09-03,50,1.6,12.421,6.3,2.53,3.147,0.444
2017-09-03,50,2.8,16.788,8.424,3.238,4.847,0.279
2017-09-03,50,3.8,16.873,8.612,3.185,4.337,0.746
2017-09-03,50,5,11.392,5.381,2.528,2.094,1.392
2017-09-03,50,5.2,9.724,4.277,2.084,1.939,1.424
2017-09-03,50,5.5,19.747,9.621,3.152,3.089,3.885
2017-09-03,50,5.8,12.733,5.773,2.839,1.973,2.155
2017-09-03,50,6,6.523,2.682,1.8,1.254,0.79
2017-09-03,50,6.2,4.89,1.912,1.276,0.866,0.826
2017-09-03,50,8,3.324,1.536,0.896,0.506,0.379
2017-09-03,50,9,3.22,1.499,0.933,0.532,0.26
2017-09-03,50,9.3,3.151,1.48,0.9,0.497,0.284
2017-09-10,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-09-10,50,0.8,12.086,6.756,1.592,3.24,0.5
2017-09-10,50,1.6,11.824,6.2,2.1,3.228,0.296
2017-09-10,50,2.8,16.062,8.436,2.862,4.578,0.186
2017-09-10,50,3.8,17.082,8.818,3.22,4.498,0.554
2017-09-10,50,5,11.638,5.634,2.572,2.066,1.368
2017-09-10,50,5.2,9.986,4.548,2.116,1.936,1.386
2017-09-10,50,5.5,21.548,10.654,3.388,3.306,4.2
2017-09-10,50,5.8,13.632,6.362,3.026,2.002,2.25
2017-09-10,50,6,6.562,2.808,1.86,1.206,0.69
2017-09-10,50,6.2,4.78,1.978,1.304,0.794,0.694
2017-09-10,50,8,3.466,1.614,0.964,0.504,0.376
2017-09-10,50,9,3.37,1.566,1.012,0.548,0.25
2017-09-10,50,9.3,3.294,1.55,0.97,0.498,0.286
2017-09-17,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-09-17,50,0.8,11.598,6.853,1.066,3.15,0.53
2017-09-17,50,1.6,11.227,6.1,1.67,3.309,0.148
2017-09-17,50,2.8,15.336,8.448,2.486,4.309,0.093
2017-09-17,50,3.8,17.291,9.024,3.255,4.659,0.362
2017-09-17,50,5,11.884,5.887,2.616,2.038,1.344
2017-09-17,50,5.2,10.248,4.819,2.148,1.933,1.348
2017-09-17,50,5.5,23.349,11.687,3.624,3.523,4.515
2017-09-17,50,5.8,14.531,6.951,3.213,2.031,2.345
2017-09-17,50,6,6.601,2.934,1.92,1.158,0.59
2017-09-17,50,6.2,4.67,2.044,1.332,0.722,0.562
2017-09-17,50,8,3.608,1.692,1.032,0.502,0.373
2017-09-17,50,9,3.52,1.633,1.091,0.564,0.24
2017-09-17,50,9.3,3.437,1.62,1.04,0.499,0.288
2017-09-18,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-09-18,50,0.8,11.11,6.95,0.54,3.06,0.56
2017-09-18,50,1.6,10.63,6,1.24,3.39,0
2017-09-18,50,2.8,14.61,8.46,2.11,4.04,0
2017-09-18,50,3.8,17.5,9.23,3.29,4.82,0.17
2017-09-18,50,5,12.13,6.14,2.66,2.01,1.32
2017-09-18,50,5.2,10.51,5.09,2.18,1.93,1.31
2017-09-18,50,5.5,25.15,12.72,3.86,3.74,4.83
2017-09-18,50,5.8,15.43,7.54,3.4,2.06,2.44
2017-09-18,50,6,6.64,3.06,1.98,1.11,0.49
2017-09-18,50,6.2,4.56,2.11,1.36,0.65,0.43
2017-09-18,50,8,3.75,1.77,1.1,0.5,0.37
2017-09-18,50,9,3.67,1.7,1.17,0.58,0.23
2017-09-18,50,9.3,3.58,1.69,1.11,0.5,0.29
2017-09-24,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-09-24,50,0.8,11.975,7.39,1.085,2.9975,0.505
2017-09-24,50,1.6,11.6675,6.3825,1.6625,3.6225,0
2017-09-24,50,2.8,14.685,8.2975,2.3075,4.02,0.06
2017-09-24,50,3.8,17.2625,9.1175,3.4425,4.5625,0.145
2017-09-24,50,5,23.8125,6.3625,7.405,4.515,5.53
2017-09-24,50,5.2,24.36,5.025,7.2925,5.1225,6.92
2017-09-24,50,5.5,34.1575,10.6325,8.2825,6.105,9.135
2017-09-24,50,5.8,19.9975,6.395,6.515,3.0575,4.0375
2017-09-24,50,6,6.64,3.06,1.98,1.11,0.49
2017-09-24,50,6.2,6.585,2.1825,2.6025,1.145,0.6475
2017-09-24,50,8,4.7375,1.7675,1.9225,0.7625,0.2775
2017-09-24,50,9,4.7975,1.8,2.01,0.8225,0.1725
2017-09-24,50,9.3,4.545,1.675,1.9,0.76,0.2175
2017-10-08,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-10-08,50,0.8,12.84,7.83,1.63,2.935,0.45
2017-10-08,50,1.6,12.705,6.765,2.085,3.855,0
2017-10-08,50,2.8,14.76,8.135,2.505,4,0.12
2017-10-08,50,3.8,17.025,9.005,3.595,4.305,0.12
2017-10-08,50,5,35.495,6.585,12.15,7.02,9.74
2017-10-08,50,5.2,38.21,4.96,12.405,8.315,12.53
2017-10-08,50,5.5,43.165,8.545,12.705,8.47,13.44
2017-10-08,50,5.8,24.565,5.25,9.63,4.055,5.635
2017-10-08,50,6,6.64,3.06,1.98,1.11,0.49
2017-10-08,50,6.2,8.61,2.255,3.845,1.64,0.865
2017-10-08,50,8,5.725,1.765,2.745,1.025,0.185
2017-10-08,50,9,5.925,1.9,2.85,1.065,0.115
2017-10-08,50,9.3,5.51,1.66,2.69,1.02,0.145
2017-10-15,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-10-15,50,0.8,13.705,8.27,2.175,2.8725,0.395
2017-10-15,50,1.6,13.7425,7.1475,2.5075,4.0875,0
2017-10-15,50,2.8,14.835,7.9725,2.7025,3.98,0.18
2017-10-15,50,3.8,16.7875,8.8925,3.7475,4.0475,0.095
2017-10-15,50,5,47.1775,6.8075,16.895,9.525,13.95
2017-10-15,50,5.2,52.06,4.895,17.5175,11.5075,18.14
2017-10-15,50,5.5,52.1725,6.4575,17.1275,10.835,17.745
2017-10-15,50,5.8,29.1325,4.105,12.745,5.0525,7.2325
2017-10-15,50,6,6.64,3.06,1.98,1.11,0.49
2017-10-15,50,6.2,10.635,2.3275,5.0875,2.135,1.0825
2017-10-15,50,8,6.7125,1.7625,3.5675,1.2875,0.0925
2017-10-15,50,9,7.0525,2,3.69,1.3075,0.0575
2017-10-15,50,9.3,6.475,1.645,3.48,1.28,0.0725
2017-10-16,50,0.1,9.29,4.42,3.51,0.33,1.02
2017-10-16,50,0.8,14.57,8.71,2.72,2.81,0.34
2017-10-16,50,1.6,14.78,7.53,2.93,4.32,0
2017-10-16,50,2.8,14.91,7.81,2.9,3.96,0.24
2017-10-16,50,3.8,16.55,8.78,3.9,3.79,0.07
2017-10-16,50,5,58.86,7.03,21.64,12.03,18.16
2017-10-16,50,5.2,65.91,4.83,22.63,14.7,23.75
2017-10-16,50,5.5,61.18,4.37,21.55,13.2,22.05
2017-10-16,50,5.8,33.7,2.96,15.86,6.05,8.83
2017-10-16,50,6,6.64,3.06,1.98,1.11,0.49
2017-10-16,50,6.2,12.66,2.4,6.33,2.63,1.3
2017-10-16,50,8,7.7,1.76,4.39,1.55,0
2017-10-16,50,9,8.18,2.1,4.53,1.55,0
2017-10-16,50,9.3,7.44,1.63,4.27,1.54,0
