"Date","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","DOC_inf","SRP_inf","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf"
2016-06-26,5.2,13.462,6.36585,7.0872,2.3102,39.42176628,20.1,NA,NA,NA,NA,NA,28.5,212,5,45.5,1.4875,12.625,NA,NA,NA,7.43859649122807,4
2016-06-26,5.5,12.5228,11.65012,5.2933,2.9,38.42772347,19.6,NA,NA,NA,NA,NA,28.5,212,5,45.5,1.4875,12.625,NA,NA,NA,7.43859649122807,4
2016-06-26,5.8,12.187,12.75692,3.84,2.7501,37.85623372,NA,NA,NA,NA,NA,NA,28.5,212,5,45.5,1.4875,12.625,NA,NA,NA,7.43859649122807,4
2016-06-26,6,12.1491,12.78963,2.5522,2.0642,37.87145443,30.4,NA,NA,NA,NA,NA,28.5,212,5,45.5,1.4875,12.625,NA,NA,NA,7.43859649122807,4
2016-06-26,6.2,12.1346,12.88002,1.9967,1.7657,37.87569627,22.1,205.6666667,31,11.33333333,5,1.7,28.5,212,5,45.5,1.4875,12.625,NA,9.30618401357466,8.466666666,7.43859649122807,4
2016-06-26,8,12.0868,12.9469,1.7419,1.6337,37.83607998,NA,208.1333333,27.33333333,11,5,1.5,28.5,212,5,45.5,1.4875,12.625,NA,NA,7.666666666,7.43859649122807,4
2016-06-26,9,12.0625,12.84353,1.7093,1.6299,37.95346555,41.9,202.7333333,33.66666667,13.66666667,5.333333333,1.6,28.5,212,5,45.5,1.4875,12.625,NA,4.83850437470167,8.87500000180469,7.43859649122807,4
2016-06-26,9.3,12.059,12.9262,1.7485,1.6681,37.7755391,22.5,NA,NA,NA,NA,NA,28.5,212,5,45.5,1.4875,12.625,NA,NA,NA,7.43859649122807,4
2016-06-27,0.1,24.6983,8.38501,3.0818,1.4083,32.93667862,23.2,170.4,8,3,7,2,27,191,5,44,1.5,13,NA,7.3448275862069,1.57142857142857,7.07407407407407,3.76923076923077
2016-06-27,1,23.7451,6.01448,3.9727,1.3937,32.80119336,NA,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077
2016-06-27,1.6,23.7956,5.9809,3.9701,1.4316,32.94488956,22,198,4,3,8,2,27,191,5,44,1.5,13,NA,9,0.875,7.07407407407407,3.76923076923077
2016-06-27,2.8,22.7173,7.3513,5.4997,2.0044,34.59418666,NA,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077
2016-06-27,3.8,18.0925,10.50407,10.4439,2.4311,36.63954298,32.1,229,4,3,8,2.1,27,191,5,44,1.5,13,NA,7.13395638629283,0.875,7.07407407407407,3.76923076923077
2016-06-27,5,17.4768,6.93281,7.3169,2.2103,39.3510385,NA,176.9,5,5,4,1.6,27,191,5,44,1.5,13,NA,NA,2.5,7.07407407407407,3.76923076923077
2016-06-27,5.2,16.6717,7.1504,5.7616,3.0944,39.73609582,35.3,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077
2016-06-27,5.5,16.5261,7.50862,6.4471,3.1275,39.77512649,45.6,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077
2016-06-27,5.8,16.2952,7.42048,5.6461,3.3177,40.0749866,NA,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077
2016-06-27,6,16.0636,7.43046,5.8394,3.0819,40.27422712,30.4,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077
2016-06-27,6.2,14.5242,7.75681,3.7661,2.9235,41.83095365,NA,210.1,41,15,5,1.8,27,191,5,44,1.5,13,NA,NA,11.2,7.07407407407407,3.76923076923077
2016-06-27,8,12.0733,12.37641,1.916,1.867,38.41571484,NA,213.2,32,13,4,1.6,27,191,5,44,1.5,13,NA,NA,11.25,7.07407407407407,3.76923076923077
2016-06-27,9,12.0989,12.46631,1.9159,1.9047,38.38036434,28.6,208.4,40,16,5,1.7,27,191,5,44,1.5,13,NA,7.28671328671329,11.2,7.07407407407407,3.76923076923077
2016-06-27,9.3,12.029,12.84263,2.1591,1.9436,38.27440974,41.2,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077
2016-06-28,0.1,22.874,9.04767,3.7652,1.9772,33.27226349,26.7,204,3,2,11,1.7,21.8,223,5.928571429,46.07142857,1.492857143,12.78571429,-0.997038333,7.64044943820225,0.454545454545455,10.2293577981651,4.06703910470379
2016-06-28,1,23.7825,5.87036,2.4311,1.6797,34.23905453,NA,NA,NA,NA,NA,NA,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,NA,10.2293577981651,4.09036144547648
2016-06-28,1.6,23.2957,5.86661,4.5352,1.7186,34.33745634,22,211,10,0,12,2.1,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,9.59090909090909,0.833333333333333,10.2293577981651,4.09036144547648
2016-06-28,2.8,22.3457,6.73519,4.7396,2.0837,34.44188155,NA,NA,NA,NA,NA,NA,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,NA,10.2293577981651,4.09036144547648
2016-06-28,3.8,20.5697,6.1482,5.2874,1.9826,36.31192607,26.95,192,10,3,4,1.6,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,7.12430426716141,3.25,10.2293577981651,4.09036144547648
2016-06-28,5,19.3592,5.84485,6.121,2.4143,37.33068738,NA,197,8,2,10,1.7,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,1,10.2293577981651,4.09036144547648
2016-06-28,5.2,18.8751,5.96519,6.0228,2.416,37.75984924,30.85,NA,NA,NA,NA,NA,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,NA,10.2293577981651,4.09036144547648
2016-06-28,5.5,18.2948,6.05768,6.2842,2.4266,38.01795918,51.4,NA,NA,NA,NA,NA,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,NA,10.2293577981651,4.09036144547648
2016-06-28,5.8,18.0168,6.50289,5.6701,2.4305,38.03109844,NA,NA,NA,NA,NA,NA,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,NA,10.2293577981651,4.09036144547648
2016-06-28,6,17.5091,6.29062,5.3188,2.6946,38.65458587,30.4,NA,NA,NA,NA,NA,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,NA,10.2293577981651,4.09036144547648
2016-06-28,6.2,17.0246,6.32706,7.0487,2.6452,39.02290215,NA,207,6,3,6,1.5,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,1.5,10.2293577981651,4.09036144547648
2016-06-28,8,12.1581,12.03585,2.3106,2.1885,38.76287529,NA,216,42,18,4,1.2,21.8,223,5.928571429,46.07142857,1.492857143,12.78571429,-0.997038333,NA,15,10.2293577981651,4.06703910470379
2016-06-28,9,12.1129,12.45901,2.3668,2.2109,38.67981142,24.8,207,31,11,8,1.5,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,8.34677419354839,5.25,10.2293577981651,4.09036144547648
2016-06-28,9.3,12.0858,12.51758,2.3639,2.0313,38.63948966,31.45,NA,NA,NA,NA,NA,21.8,223,6,46.23076923,1.492307692,12.76923077,-0.997038333,NA,NA,10.2293577981651,4.09036144547648
2016-06-30,0.1,24.102,6.08202,2.4364,1.3967,37.28019139,23.05,183,5,3,12,1.8,18.6,194,6.857142857,48.14285714,1.485714286,12.57142857,-0.964463564,7.93926247288503,0.666666666666667,10.4301075268817,4.37500000025852
2016-06-30,1,23.7683,7.88706,3.4203,1.4248,34.52193167,NA,NA,NA,NA,NA,NA,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,NA,10.4301075268817,4.42331288277015
2016-06-30,1.6,23.0905,9.37104,3.7509,1.4099,34.71384527,22,184,6,6,14,1.8,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,8.36363636363636,0.857142857142857,10.4301075268817,4.42331288277015
2016-06-30,2.8,21.5397,8.64639,4.3688,1.7127,35.64649663,NA,NA,NA,NA,NA,NA,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,NA,10.4301075268817,4.42331288277015
2016-06-30,3.8,20.0359,9.02874,6.784,1.6837,36.02143666,21.8,189,4,2,10,1.9,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,8.6697247706422,0.6,10.4301075268817,4.42331288277015
2016-06-30,5,17.9262,7.68566,5.0469,1.9778,36.90437801,NA,197,4,2,10,1.6,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,0.6,10.4301075268817,4.42331288277015
2016-06-30,5.2,17.5138,6.0345,4.2887,1.9546,37.83888815,26.4,NA,NA,NA,NA,NA,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,NA,10.4301075268817,4.42331288277015
2016-06-30,5.5,16.8909,5.07043,3.6277,2.1227,39.57715329,57.2,NA,NA,NA,NA,NA,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,NA,10.4301075268817,4.42331288277015
2016-06-30,5.8,15.8592,5.14198,3.234,3.6563,39.58745532,NA,NA,NA,NA,NA,NA,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,NA,10.4301075268817,4.42331288277015
2016-06-30,6,14.8763,4.50128,3.0487,3.4761,40.076236,30.4,NA,NA,NA,NA,NA,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,NA,10.4301075268817,4.42331288277015
2016-06-30,6.2,13.7899,5.26074,3.1945,3.2003,41.24538297,NA,195,8,5,6,1.3,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,2.16666666666667,10.4301075268817,4.42331288277015
2016-06-30,8,12.2982,12.59917,2.0602,2.2845,39.04675604,NA,201,28,12,8,1.4,18.6,194,6.857142857,48.14285714,1.485714286,12.57142857,-0.964463564,NA,5,10.4301075268817,4.37500000025852
2016-06-30,9,12.2779,12.6055,2.0119,2.2581,39.09618828,21,228,40,15,8,1.4,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,10.8571428571429,6.875,10.4301075268817,4.42331288277015
2016-06-30,9.3,12.2719,12.64601,1.9183,2.2578,39.07736717,21.7,NA,NA,NA,NA,NA,18.6,194,7,48.46153846,1.484615385,12.53846154,-0.964463564,NA,NA,10.4301075268817,4.42331288277015
2016-07-05,0.1,22.9213,8.28753,5.0834,1.3915,34.34270839,19.4,188,10,5,4,2,20.3,179,7.785714286,50.21428571,1.478571429,12.35714286,-1.419280316,9.69072164948454,3.75,8.81773399014778,4.69364161708818
2016-07-05,1,22.9362,8.37903,5.0981,1.4287,34.25602382,NA,NA,NA,NA,NA,NA,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,NA,8.81773399014778,4.76874999891836
2016-07-05,1.6,22.9326,8.41776,5.5711,1.4929,34.40529769,25.2,186,7,2,10,1.7,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,7.38095238095238,0.9,8.81773399014778,4.76874999891836
2016-07-05,2.8,21.4023,8.48934,7.0639,1.4867,36.23564835,NA,NA,NA,NA,NA,NA,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,NA,8.81773399014778,4.76874999891836
2016-07-05,3.8,19.939,7.84597,7.0206,1.2057,36.64546449,22.63333333,186,9,5,7,1.8,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,8.2179676006212,2,8.81773399014778,4.76874999891836
2016-07-05,5,17.5819,3.77261,4.1771,1.1119,39.1521467,NA,194,5,2,9,1.7,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,0.777777777777778,8.81773399014778,4.76874999891836
2016-07-05,5.2,17.1331,2.56749,3.8217,1.19,40.6776933,29.03333333,NA,NA,NA,NA,NA,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,NA,8.81773399014778,4.76874999891836
2016-07-05,5.5,16.2777,2.64868,2.7951,2.5129,41.35688706,51.8,NA,NA,NA,NA,NA,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,NA,8.81773399014778,4.76874999891836
2016-07-05,5.8,15.1367,2.48095,2.1166,3.2954,42.01065814,NA,NA,NA,NA,NA,NA,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,NA,8.81773399014778,4.76874999891836
2016-07-05,6,14.2086,3.97769,1.9548,3.1464,43.13898981,NA,NA,NA,NA,NA,NA,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,NA,8.81773399014778,4.76874999891836
2016-07-05,6.2,13.3111,8.9197,1.9065,2.8949,42.22056948,NA,162,5,2,5,1.5,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,1.4,8.81773399014778,4.76874999891836
2016-07-05,8,12.6193,11.99994,1.3801,1.651,40.81455596,NA,218,36,19,6,1.6,20.3,179,7.785714286,50.21428571,1.478571429,12.35714286,-1.419280316,NA,9.16666666666667,8.81773399014778,4.69364161708818
2016-07-05,9,12.5959,12.09007,1.3567,1.6425,40.97147843,26.96666667,207,36,18,8,1.5,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,7.67614338594856,6.75,8.81773399014778,4.76874999891836
2016-07-05,9.3,12.5794,12.09867,1.3955,1.8056,40.78711161,21.36666667,NA,NA,NA,NA,NA,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,NA,8.81773399014778,4.76874999891836
2016-07-07,0.1,24.646,5.72009,3.7311,1.1165,33.92149278,20.2,178.7,11.5,3.5,8,2,18.55,161.5,8.714285714,52.28571429,1.471428571,12.14285714,-0.841681326,8.84653465346535,1.875,8.70619946091644,5.02352941327612
2016-07-07,1,24.7528,6.93425,3.683,1.43,33.94276143,NA,NA,NA,NA,NA,NA,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,NA,8.70619946091644,5.12738853347073
2016-07-07,1.6,24.7563,6.75661,3.5096,1.2492,34.01730433,28.4,182.5,9,2,10.5,1.8,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,6.42605633802817,1.04761904761905,8.70619946091644,5.12738853347073
2016-07-07,2.8,21.7231,9.09169,7.5254,1.6881,36.15037951,NA,NA,NA,NA,NA,NA,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,NA,8.70619946091644,5.12738853347073
2016-07-07,3.8,19.902,7.52662,8.3547,1.4219,36.74000103,23.46666667,190,9,4,9,1.75,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,8.09659090794083,1.44444444444444,8.70619946091644,5.12738853347073
2016-07-07,5,17.2495,3.08964,5.5906,1.4016,39.9945972,NA,185.2,6.5,2,9,1.65,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,0.944444444444444,8.70619946091644,5.12738853347073
2016-07-07,5.2,16.653,2.37683,5.3604,1.4429,40.81107003,31.66666667,NA,NA,NA,NA,NA,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,NA,8.70619946091644,5.12738853347073
2016-07-07,5.5,15.8634,1.67668,4.246,2.5396,42.70028936,46.4,NA,NA,NA,NA,NA,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,NA,8.70619946091644,5.12738853347073
2016-07-07,5.8,14.9426,2.1781,3.579,3.3889,42.46136476,NA,NA,NA,NA,NA,NA,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,NA,8.70619946091644,5.12738853347073
2016-07-07,6,13.8944,6.90809,2.8387,3.9514,43.33762153,NA,NA,NA,NA,NA,NA,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,NA,8.70619946091644,5.12738853347073
2016-07-07,6.2,13.0773,11.20809,2.7073,2.9998,42.09581276,NA,177.9,11.5,3,6,1.7,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,2.41666666666667,8.70619946091644,5.12738853347073
2016-07-07,8,12.7162,12.07975,1.974,1.8939,41.60034248,NA,211.4,34.5,18,6.5,1.45,18.55,161.5,8.714285714,52.28571429,1.471428571,12.14285714,-0.841681326,NA,8.07692307692308,8.70619946091644,5.02352941327612
2016-07-07,9,12.6902,12.03003,1.9311,1.9064,41.57541151,32.93333333,208.7,34.5,20,9,1.65,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,6.33704453505436,6.05555555555556,8.70619946091644,5.12738853347073
2016-07-07,9.3,12.6822,12.01829,1.8351,1.915,41.57177065,21.03333333,NA,NA,NA,NA,NA,18.55,161.5,9,52.92307692,1.469230769,12.07692308,-0.841681326,NA,NA,8.70619946091644,5.12738853347073
2016-07-11,0.1,24.9381,6.06574,2.0076,1.1758,33.44930778,21,169.4,13,2,12,2,16.8,144,9.642857143,54.35714286,1.464285714,11.92857143,-0.948628017,8.06666666666667,1.25,8.57142857142857,5.36526946068679
2016-07-11,1,24.9657,5.9323,2.2233,1.1987,33.53453448,NA,NA,NA,NA,NA,NA,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,NA,NA,8.57142857142857,5.49999999788961
2016-07-11,1.6,24.5293,7.46179,2.449,1.3141,34.27140562,31.6,179,11,2,11,1.9,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,5.66455696202532,1.18181818181818,8.57142857142857,5.49999999788961
2016-07-11,2.8,22.3329,9.44705,7.1293,1.8573,36.57341462,NA,NA,NA,NA,NA,NA,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,NA,NA,8.57142857142857,5.49999999788961
2016-07-11,3.8,19.8933,6.75915,7.4697,1.5038,37.50244429,24.3,194,9,3,11,1.7,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,7.98353909465021,1.09090909090909,8.57142857142857,5.49999999788961
2016-07-11,5,17.6559,1.11657,6.2357,3.9862,41.6936286,NA,176.4,8,2,9,1.6,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,NA,1.11111111111111,8.57142857142857,5.49999999788961
2016-07-11,5.2,17.177,0.65689,5.7841,5.1372,42.6671026,34.3,NA,NA,NA,NA,NA,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,NA,NA,8.57142857142857,5.49999999788961
2016-07-11,5.5,16.1624,0.53774,5.1903,6.0577,43.54163485,41,259.4,7,3,11,1.8,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,6.32682926829268,0.909090909090909,8.57142857142857,5.49999999788961
2016-07-11,5.8,14.9612,1.68469,4.0944,7.0462,43.85468582,NA,NA,NA,NA,NA,NA,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,NA,NA,8.57142857142857,5.49999999788961
2016-07-11,6,14.0262,5.1718,3.8136,7.3925,43.40952147,NA,NA,NA,NA,NA,NA,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,NA,NA,8.57142857142857,5.49999999788961
2016-07-11,6.2,13.1486,10.35258,3.3018,7.3321,42.61258485,NA,193.8,18,4,7,1.9,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,NA,3.14285714285714,8.57142857142857,5.49999999788961
2016-07-11,8,12.9261,11.10753,2.1629,2.5822,42.62992048,NA,204.8,33,17,7,1.3,16.8,144,9.642857143,54.35714286,1.464285714,11.92857143,-0.948628017,NA,7.14285714285714,8.57142857142857,5.36526946068679
2016-07-11,9,12.8899,11.07603,2.0504,2.8217,42.60571872,38.9,210.4,33,22,10,1.8,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,5.40874035989717,5.5,8.57142857142857,5.49999999788961
2016-07-11,9.3,12.8818,11.10927,2.0627,2.7509,42.71160557,20.7,NA,NA,NA,NA,NA,16.8,144,10,55.15384615,1.461538462,11.84615385,-0.948628017,NA,NA,8.57142857142857,5.49999999788961
2016-07-14,0.1,25.8054,5.26905,1.8467,1.1699,34.03053058,21.8,173.9,8,2,12,1.95,20.9,312.5,10.57142857,56.42857143,1.457142857,11.71428571,-0.843339312,7.97706422018349,0.833333333333333,14.9521531100478,5.71951219721446
2016-07-14,1,25.4231,8.29214,1.9388,1.1384,33.60651966,NA,NA,NA,NA,NA,NA,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,NA,14.9521531100478,5.88741721580632
2016-07-14,1.6,24.7605,10.06443,2.2061,1.153,34.61507493,25.4,178.5,8,1,11.5,2,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,7.02755905511811,0.782608695652174,14.9521531100478,5.88741721580632
2016-07-14,2.8,22.5409,9.86555,6.8115,1.8796,36.68893565,NA,NA,NA,NA,NA,NA,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,NA,14.9521531100478,5.88741721580632
2016-07-14,3.8,20.2847,6.89676,6.8421,1.9488,37.5341283,30,198.1,6.5,1.5,10,1.65,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,6.60333333333333,0.8,14.9521531100478,5.88741721580632
2016-07-14,5,17.2179,0.38527,7.2275,5.3046,43.12347714,NA,185.4,8,3.5,9,1.65,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,1.27777777777778,14.9521531100478,5.88741721580632
2016-07-14,5.2,16.6778,0.09064,6.2725,6.2882,44.16387675,40.6,NA,NA,NA,NA,NA,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,NA,14.9521531100478,5.88741721580632
2016-07-14,5.5,15.8038,0.08608,8.441,7.6064,45.26904374,37.4,243.6,6,2.333333333,10,1.666666667,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,6.51336898395722,0.8333333333,14.9521531100478,5.88741721580632
2016-07-14,5.8,14.989,1.68576,3.6332,8.7622,44.20761436,NA,NA,NA,NA,NA,NA,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,NA,14.9521531100478,5.88741721580632
2016-07-14,6,14.1619,3.55506,3.3083,8.9089,43.70594826,NA,NA,NA,NA,NA,NA,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,NA,14.9521531100478,5.88741721580632
2016-07-14,6.2,13.3771,9.28653,2.3629,7.7389,43.56943867,NA,203.9,13,3.5,6.5,1.9,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,2.53846153846154,14.9521531100478,5.88741721580632
2016-07-14,8,13.0993,10.422,1.924,3.4689,43.43333683,NA,214.8,20,15.5,6,1.35,20.9,312.5,10.57142857,56.42857143,1.457142857,11.71428571,-0.843339312,NA,5.91666666666667,14.9521531100478,5.71951219721446
2016-07-14,9,13.0945,10.4253,1.8546,3.27,43.4813704,32.9,202.4,21,19,9,1.8,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,6.15197568389058,4.44444444444444,14.9521531100478,5.88741721580632
2016-07-14,9.3,13.0898,10.41139,1.8845,3.4034,43.51536367,19.5,NA,NA,NA,NA,NA,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,NA,14.9521531100478,5.88741721580632
2016-07-18,0.1,26.84,6.15458,1.4988,1.4352,34.50059026,20.16666667,178.4,3,2,12,1.9,25,481,11.5,58.5,1.45,11.5,-0.904824974,8.84628099027334,0.416666666666667,19.24,6.08695652173913
2016-07-18,1,26.6248,8.03015,1.465,1.4325,34.31299451,NA,NA,NA,NA,NA,NA,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,NA,NA,19.24,6.29054054349617
2016-07-18,1.6,26.4751,7.60105,1.6752,1.4041,34.26512531,25.45,178,5,0,12,2.1,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,6.99410609037328,0.416666666666667,19.24,6.29054054349617
2016-07-18,2.8,23.68,11.47415,4.0348,1.6763,36.79258362,NA,NA,NA,NA,NA,NA,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,NA,NA,19.24,6.29054054349617
2016-07-18,3.8,20.3957,6.89604,7.5798,1.4171,37.7638636,28.4,202.2,4,0,9,1.6,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,7.11971830985915,0.444444444444444,19.24,6.29054054349617
2016-07-18,5,17.1263,0.24083,6.435,3.1729,46.26119185,NA,194.4,8,5,9,1.7,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,NA,1.44444444444444,19.24,6.29054054349617
2016-07-18,5.2,16.5306,0.11255,7.6359,7.1247,53.24732295,36.7,NA,NA,NA,NA,NA,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,NA,NA,19.24,6.29054054349617
2016-07-18,5.5,15.586,0.15699,6.4079,6.0952,45.82050972,33.8,227.8,5,1.666666667,9,1.533333333,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,6.7396449704142,0.740740740777778,19.24,6.29054054349617
2016-07-18,5.8,14.8077,1.63838,3.7255,7.466,44.35437517,NA,NA,NA,NA,NA,NA,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,NA,NA,19.24,6.29054054349617
2016-07-18,6,13.5275,9.22527,5.309,7.969,44.17638669,NA,NA,NA,NA,NA,NA,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,NA,NA,19.24,6.29054054349617
2016-07-18,6.2,13.4138,9.38555,6.2708,8.2125,43.94121188,NA,214,8,3,6,1.9,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,NA,1.83333333333333,19.24,6.29054054349617
2016-07-18,8,13.3493,9.5731,2.5523,4.3034,44.02207576,NA,224.8,7,14,5,1.4,25,481,11.5,58.5,1.45,11.5,-0.904824974,NA,4.2,19.24,6.08695652173913
2016-07-18,9,13.8249,6.84843,3.6076,4.3857,44.51041788,30.25,194.4,9,16,8,1.8,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,6.42644628099174,3.125,19.24,6.29054054349617
2016-07-18,9.3,13.3082,9.62002,2.4255,4.4295,44.09496587,20.4,NA,NA,NA,NA,NA,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974,NA,NA,19.24,6.29054054349617
2016-07-21,0.1,26.8576,6.26923,1.2416,1.366,34.3173509,18.53333333,175.7333333,3,2.333333333,11.33333333,1.833333333,26.06666667,402,12.42857143,60.57142857,1.442857143,11.28571429,-0.847677786,9.48201438839605,0.470588235403114,15.4219948829384,6.46835442792341
2016-07-21,1,26.8642,6.98554,1.0511,1.4048,34.37273291,NA,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786,NA,NA,15.4219948829384,6.71034483024495
2016-07-21,1.6,26.7765,6.2929,1.5601,1.434,34.44892728,25.5,182.8666667,5.666666667,1,12,2.133333333,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786,7.17124183137255,0.555555555583333,15.4219948829384,6.71034483024495
2016-07-21,2.8,23.9255,10.4048,3.637,1.7656,37.3512192,NA,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786,NA,NA,15.4219948829384,6.71034483024495
2016-07-21,3.8,20.3867,5.38553,5.6164,1.4541,38.55666954,26.8,195.4666667,4,0.666666667,10.33333333,1.733333333,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786,7.29353233955224,0.451612903403746,15.4219948829384,6.71034483024495
